itemId,name,level,ilevel,jobs,MId,shieldSize,scriptType,slot,rslot,su_level,model_id
11133,aoidos_rhing._+2,83,"0",512,291,"0","0",128,"0","0",16675
12077,aoidos_rhingrave,83,"0",512,291,"0","0",128,"0","0",16675
27204,apogee_slacks,99,119,16384,107,"0","0",128,"0","0",16491
27205,apogee_slacks_+1,99,119,16384,107,"0","0",128,"0","0",16491
15385,aquarius_subligar,50,"0",2,32,"0","0",128,"0","0",16416
27275,arbatel_pants,99,109,524288,306,"0","0",128,"0","0",16690
27276,arbatel_pants_+1,99,119,524288,306,"0","0",128,"0","0",16690
27173,arc._braccae_+1,99,119,1024,85,"0","0",128,"0","0",16469
23274,arc._braccae_+2,99,119,1024,85,"0","0",128,"0","0",16469
23609,arc._braccae_+3,99,119,1024,85,"0","0",128,"0","0",16469
27172,arcadian_braccae,99,109,1024,85,"0","0",128,"0","0",16469
14282,arcane_slops,80,"0",3850780,149,"0","0",128,"0","0",16533
27158,arch._tonban,99,109,8,71,"0","0",128,"0","0",16455
27159,arch._tonban_+1,99,119,8,71,"0","0",128,"0","0",16455
23267,arch._tonban_+2,99,119,8,71,"0","0",128,"0","0",16455
23602,arch._tonban_+3,99,119,8,71,"0","0",128,"0","0",16455
15625,ares_flanchard,75,"0",8385,182,"0","0",128,"0","0",16566
28071,ares_flanchard_+1,99,"0",8385,182,"0","0",128,"0","0",16566
16365,argent_hose,40,"0",4194303,232,"0","0",128,256,"0",16616
27200,argosy_breeches,99,119,385,63,"0","0",128,"0","0",16447
27201,argosy_breeches_+1,99,119,385,63,"0","0",128,"0","0",16447
16362,argute_pants,73,"0",524288,215,"0","0",128,"0","0",16599
16363,argute_pants_+1,75,"0",524288,215,"0","0",128,"0","0",16599
10729,argute_pants_+2,90,"0",524288,215,"0","0",128,"0","0",16599
14253,arhats_hakama,64,"0",6146,59,"0","0",128,"0","0",16443
14256,arhats_hakama_+1,64,"0",6146,59,"0","0",128,"0","0",16443
15375,aries_subligar,50,"0",1064968,32,"0","0",128,"0","0",16416
14239,aristo._slacks,68,"0",4,57,"0","0",128,"0","0",16441
25854,arjuna_breeches,99,119,6593,328,"0","0",128,"0","0",16712
25898,arke_cosc._+1,99,119,8257,136,"0","0",128,"0",3,16520
25897,arke_cosciales,99,119,8257,136,"0","0",128,"0",3,16520
14296,armada_breeches,73,"0",385,63,"0","0",128,"0","0",16447
16340,armadillo_cuisses,72,"0",2473969,52,"0","0",128,"0","0",16436
28159,artsieq_hose,99,119,1589788,364,"0","0",128,"0","0",16748
15647,askar_dirs,75,"0",10689,195,"0","0",128,"0","0",16579
15585,asn._culottes_+1,75,"0",32,75,"0","0",128,"0","0",16459
10715,asn._culottes_+2,90,"0",32,75,"0","0",128,"0","0",16459
15122,assassins_culottes,74,"0",32,75,"0","0",128,"0","0",16459
28135,assid._pants_+1,99,119,1720844,114,"0","0",128,"0","0",16498
28134,assiduity_pants,99,119,1720844,114,"0","0",128,"0","0",16498
28105,assim._shalwar,99,109,32768,165,"0","0",128,"0","0",16549
28126,assim._shalwar_+1,99,119,32768,165,"0","0",128,"0","0",16549
23256,assim._shalwar_+2,99,119,32768,165,"0","0",128,"0","0",16549
23591,assim._shalwar_+3,99,119,32768,165,"0","0",128,"0","0",16549
28081,ates_flanchard,45,"0",8385,22,"0","0",128,"0","0",16406
11970,athoss_tights,98,"0",2593826,326,"0","0",128,"0","0",16710
28094,atrophy_tights,99,109,16,72,"0","0",128,"0","0",16456
28115,atrophy_tights_+1,99,119,16,72,"0","0",128,"0","0",16456
23245,atrophy_tights_+2,99,119,16,72,"0","0",128,"0","0",16456
23580,atrophy_tights_+3,99,119,16,72,"0","0",128,"0","0",16456
15430,augurs_brais,79,"0",1589788,223,"0","0",128,"0","0",16607
28136,augury_cuisses,99,119,2141649,114,"0","0",128,"0","0",16498
28137,augury_cuisses_+1,99,119,2141649,114,"0","0",128,"0","0",16498
14257,aurore_brais,78,"0",2594082,241,"0","0",128,"0","0",16625
28139,aurore_brais_+1,90,"0",2594082,241,"0","0",128,"0","0",16625
16341,aurum_cuisses,72,"0",8641,139,"0","0",128,"0","0",16523
10568,auspex_slops,99,"0",1622040,322,"0","0",128,"0","0",16706
14310,austere_slops,50,"0",16384,115,"0","0",128,"0","0",16499
11974,avant_cuisses,96,"0",10689,29,"0","0",128,"0","0",16413
11975,avant_cuisses_+1,96,"0",10689,29,"0","0",128,"0","0",16413
27221,avatara_slops,99,119,16384,20,"0","0",128,"0","0",16404
25870,aya._cosciales_+1,99,119,2130452,159,"0","0",128,"0","0",16543
25884,aya._cosciales_+2,99,119,2130452,159,"0","0",128,"0","0",16543
25869,ayanmo_cosciales,99,119,2130452,159,"0","0",128,"0","0",16543
27277,azimuth_tights,99,109,1048576,341,"0","0",128,"0","0",16725
27278,azimuth_tights_+1,99,119,1048576,341,"0","0",128,"0","0",16725
25905,baayami_slops,99,119,16384,115,"0","0",128,"0",3,16499
25906,baayami_slops_+1,99,119,16384,115,"0","0",128,"0",3,16499
27192,bagua_pants,99,109,1048576,310,"0","0",128,"0","0",16694
27193,bagua_pants_+1,99,119,1048576,310,"0","0",128,"0","0",16694
23284,bagua_pants_+2,99,119,1048576,310,"0","0",128,"0","0",16694
23619,bagua_pants_+3,99,119,1048576,310,"0","0",128,"0","0",16694
15599,bahamuts_hose,75,"0",3662710,23,"0","0",128,"0","0",16407
16376,bahram_cuisses,73,"0",8641,60,"0","0",128,"0","0",16444
12075,bale_flanchard,83,"0",128,289,"0","0",128,"0","0",16673
11231,bale_flanchard_+1,83,"0",128,289,"0","0",128,"0","0",16673
11131,bale_flanchard_+2,83,"0",128,289,"0","0",128,"0","0",16673
15617,barb._zerehs,75,"0",474915,171,"0","0",128,"0","0",16555
15126,bards_cannions,75,"0",512,83,"0","0",128,"0","0",16467
14317,barone_cosciales,70,"0",8193,136,"0","0",128,"0","0",16520
15405,barons_slops,20,"0",4179646,149,"0","0",128,"0","0",16533
14267,bastokan_cuisses,34,"0",2141649,26,"0","0",128,"0","0",16410
14259,bastokan_subligar,25,"0",2472947,15,"0","0",128,"0","0",16399
12852,battle_hose,61,"0",3662710,24,"0","0",128,"0","0",16408
14237,battle_hose_+1,61,"0",3662710,24,"0","0",128,"0","0",16408
12829,beak_trousers,58,"0",2473969,6,"0","0",128,"0","0",16390
14213,beak_trousers_+1,58,"0",2473969,6,"0","0",128,"0","0",16390
14222,beast_trousers,60,"0",256,80,"0","0",128,"0","0",16464
27266,beck._spats_+1,99,119,16384,296,"0","0",128,"0","0",16680
27265,beckoners_spats,99,109,16384,296,"0","0",128,"0","0",16680
16355,bediveres_hose,69,"0",2472947,23,"0","0",128,"0","0",16407
12835,beetle_subligar,21,"0",2472947,16,"0","0",128,"0","0",16400
12913,beetle_subligar_+1,21,"0",2472947,16,"0","0",128,"0","0",16400
11938,bellicus_cuisses,87,"0",129,270,"0","0",128,"0","0",16654
16364,benedight_hose,20,"0",4194303,232,"0","0",128,256,"0",16616
11939,bestia_breeches,87,"0",8448,273,"0","0",128,"0","0",16657
27210,bewitch._diechlings,99,"0",65,95,"0","0",128,"0","0",16479
27212,bewitched_breeches,99,"0",385,63,"0","0",128,"0","0",16447
27218,bewitched_cuisses,99,"0",2204880,62,"0","0",128,"0","0",16446
27214,bewitched_haidate,99,"0",137218,106,"0","0",128,"0","0",16490
27216,bewitched_slacks,99,"0",16384,107,"0","0",128,"0","0",16491
27208,bewitched_subligar,99,"0",2368481,100,"0","0",128,"0","0",16484
27239,bhikku_hose,99,109,2,283,"0","0",128,"0","0",16667
27240,bhikku_hose_+1,99,119,2,283,"0","0",128,"0","0",16667
27170,bihu_cannions,99,109,512,83,"0","0",128,"0","0",16467
27171,bihu_cannions_+1,99,119,512,83,"0","0",128,"0","0",16467
23273,bihu_cannions_+2,99,119,512,83,"0","0",128,"0","0",16467
23608,bihu_cannions_+3,99,119,512,83,"0","0",128,"0","0",16467
14319,bison_kecks,71,"0",256,134,"0","0",128,"0","0",16518
15400,black_cuisses,71,"0",128,151,"0","0",128,"0","0",16535
15422,black_hose,29,"0",128,102,"0","0",128,"0","0",16486
12865,black_slacks,20,"0",3851870,3,"0","0",128,"0","0",16387
15652,blaze_hose,48,"0",3662710,23,"0","0",128,"0","0",16407
15391,blessed_trousers,70,"0",4,142,"0","0",128,"0","0",16526
16369,blitzer_poleyn,75,"0",10433,236,"0","0",128,"0","0",16620
14281,blood_cuisses,73,"0",2204880,62,"0","0",128,"0","0",16446
15393,bls._trousers_+1,70,"0",4,142,"0","0",128,"0","0",16526
15643,bodbs_slops,25,"0",32792,149,"0","0",128,"0","0",16533
27237,boii_cuisses,99,109,1,282,"0","0",128,"0","0",16666
27238,boii_cuisses_+1,99,119,1,282,"0","0",128,"0","0",16666
28200,bokwus_slops,99,110,1589788,351,"0","0",128,"0","0",16735
12834,bone_subligar,16,"0",2472947,16,"0","0",128,"0","0",16400
12912,bone_subligar_+1,16,"0",2472947,16,"0","0",128,"0","0",16400
12848,brais,11,"0",3662710,21,"0","0",128,"0","0",16405
12896,brais_+1,11,"0",3662710,21,"0","0",128,"0","0",16405
12817,brass_cuisses,27,"0",2141649,28,"0","0",128,"0","0",16412
12893,brass_cuisses_+1,27,"0",2141649,28,"0","0",128,"0","0",16412
12833,brass_subligar,11,"0",2472947,15,"0","0",128,"0","0",16399
12892,brass_subligar_+1,11,"0",2472947,15,"0","0",128,"0","0",16399
14320,braves_kecks,71,"0",256,134,"0","0",128,"0","0",16518
15373,bravos_subligar,47,"0",32,16,"0","0",128,"0","0",16400
15589,brd._cannions_+1,75,"0",512,83,"0","0",128,"0","0",16467
10719,brd._cannions_+2,90,"0",512,83,"0","0",128,"0","0",16467
12810,breeches,46,"0",6593,12,"0","0",128,"0","0",16396
12895,breeches_+1,46,"0",6593,12,"0","0",128,"0","0",16396
28120,brioso_cann._+1,99,119,512,82,"0","0",128,"0","0",16466
28099,brioso_cannions,99,109,512,82,"0","0",128,"0","0",16466
23250,brioso_cannions_+2,99,119,512,82,"0","0",128,"0","0",16466
23585,brioso_cannions_+3,99,119,512,82,"0","0",128,"0","0",16466
28070,briscard_cuisses,99,"0",8641,139,"0","0",128,"0","0",16523
28142,brontes_cuisses,99,119,193,112,"0","0",128,"0","0",16496
12832,bronze_subligar,1,"0",2472947,15,"0","0",128,"0","0",16399
12823,brz._subligar_+1,1,"0",2472947,15,"0","0",128,"0","0",16399
15569,bst._trousers_+1,74,"0",256,80,"0","0",128,"0","0",16464
23781,bunzis_pants,99,119,16916,469,"0","0",128,"0","0",16853
11936,bustle_dirs,85,"0",2049,174,"0","0",128,"0","0",16558
12818,byakkos_haidate,75,"0",7939,99,"0","0",128,"0","0",16483
14275,c.c._slacks_+1,43,"0",3851870,3,"0","0",128,"0","0",16387
14276,c.c._slacks_+2,43,"0",3851870,3,"0","0",128,"0","0",16387
27164,cab._breeches,99,109,64,77,"0","0",128,"0","0",16461
27165,cab._breeches_+1,99,119,64,77,"0","0",128,"0","0",16461
23270,cab._breeches_+2,99,119,64,77,"0","0",128,"0","0",16461
23605,cab._breeches_+3,99,119,64,77,"0","0",128,"0","0",16461
25910,cait_sith_subligar,1,"0",4194303,463,"0","0",128,"0","0",16847
12082,callers_spats,83,"0",16384,296,"0","0",128,"0","0",16680
11238,callers_spats_+1,83,"0",16384,296,"0","0",128,"0","0",16680
11138,callers_spats_+2,83,"0",16384,296,"0","0",128,"0","0",16680
11980,calma_hose,96,"0",8641,281,"0","0",128,"0","0",16665
11959,calmecac_subligar,89,"0",10689,207,"0","0",128,"0","0",16591
11958,calmecac_trousers,89,"0",2371507,206,"0","0",128,"0","0",16590
15378,cancer_subligar,50,"0",2048,32,"0","0",128,"0","0",16416
15384,capri._subligar,50,"0",16388,32,"0","0",128,"0","0",16416
12837,carapace_subligar,45,"0",2472947,14,"0","0",128,"0","0",16398
27206,carmine_cuisses,99,119,2204880,62,"0","0",128,"0","0",16446
27207,carmine_cuisses_+1,99,119,2204880,62,"0","0",128,"0","0",16446
14250,ceremonial_hose,40,"0",4194303,116,"0","0",128,"0","0",16500
12808,chain_hose,24,"0",6593,5,"0","0",128,"0","0",16389
12890,chain_hose_+1,24,"0",6593,5,"0","0",128,"0","0",16389
14221,chaos_flanchard,56,"0",128,78,"0","0",128,"0","0",16462
12086,charis_tights,83,"0",262144,305,"0","0",128,"0","0",16689
11242,charis_tights_+1,83,"0",262144,305,"0","0",128,"0","0",16689
11142,charis_tights_+2,83,"0",262144,305,"0","0",128,"0","0",16689
27269,chas._culottes,99,109,65536,298,"0","0",128,"0","0",16682
27270,chas._culottes_+1,99,119,65536,298,"0","0",128,"0","0",16682
10348,chelona_trousers,99,"0",3850780,337,"0","0",128,"0","0",16721
27250,chev._cuisses_+1,99,119,64,288,"0","0",128,"0","0",16672
27249,chevaliers_cuisses,99,109,64,288,"0","0",128,"0","0",16672
25844,chironic_hose,99,119,524820,416,"0","0",128,"0","0",16800
15570,chl._cannions_+1,74,"0",512,82,"0","0",128,"0","0",16466
10349,chl._trousers_+1,99,"0",3850780,337,"0","0",128,"0","0",16721
14294,chocobo_hose,1,"0",4194303,103,"0","0",128,"0","0",16487
14223,choral_cannions,56,"0",512,82,"0","0",128,"0","0",16466
15568,chs._flanchard_+1,74,"0",128,78,"0","0",128,"0","0",16462
11241,cirq._pantaloni_+1,83,"0",131072,299,"0","0",128,"0","0",16683
11141,cirq._pantaloni_+2,83,"0",131072,299,"0","0",128,"0","0",16683
12085,cirque_pantaloni,83,"0",131072,299,"0","0",128,"0","0",16683
28192,cizin_breeches,99,113,8385,274,"0","0",128,"0","0",16658
28160,cizin_breeches_+1,99,119,8385,274,"0","0",128,"0","0",16658
15119,clerics_pantaln.,73,"0",4,69,"0","0",128,"0","0",16453
14289,cln._subligar_+1,70,"0",2472947,56,"0","0",128,"0","0",16440
14288,clowns_subligar,70,"0",2472947,56,"0","0",128,"0","0",16440
15582,clr._pantaln._+1,75,"0",4,69,"0","0",128,"0","0",16453
10712,clr._pantaln._+2,90,"0",4,69,"0","0",128,"0","0",16453
12870,cmb.cst._slacks,40,"0",3851870,3,"0","0",128,"0","0",16387
16314,cobra_slops,55,"0",4179646,19,"0","0",128,"0","0",16403
16317,cobra_subligar,68,"0",2589730,219,"0","0",128,"0","0",16603
16318,cobra_trews,68,"0",3850780,220,"0","0",128,"0","0",16604
12831,coeurl_trousers,70,"0",2360608,54,"0","0",128,"0","0",16438
16349,comm._trews,71,"0",65536,168,"0","0",128,"0","0",16552
16350,comm._trews_+1,75,"0",65536,168,"0","0",128,"0","0",16552
10726,comm._trews_+2,90,"0",65536,168,"0","0",128,"0","0",16552
28125,con._spats_+1,99,119,16384,92,"0","0",128,"0","0",16476
14318,conte_cosciales,70,"0",8193,136,"0","0",128,"0","0",16520
23255,convo._spats_+2,99,119,16384,92,"0","0",128,"0","0",16476
23590,convo._spats_+3,99,119,16384,92,"0","0",128,"0","0",16476
28104,convokers_spats,99,109,16384,92,"0","0",128,"0","0",16476
16348,cor._culottes_+1,74,"0",65536,167,"0","0",128,"0","0",16551
12819,coral_cuisses,64,"0",2141649,27,"0","0",128,"0","0",16411
14230,coral_cuisses_+1,64,"0",2141649,27,"0","0",128,"0","0",16411
12878,coral_subligar,67,"0",2359585,56,"0","0",128,"0","0",16440
15601,corsairs_culottes,52,"0",65536,167,"0","0",128,"0","0",16551
27293,cossie_bottom,1,"0",4194303,405,"0","0",128,256,"0",16789
27294,cossie_bottom_+1,1,"0",4194303,405,"0","0",128,256,"0",16789
12849,cotton_brais,23,"0",3662710,21,"0","0",128,"0","0",16405
12841,cotton_sitabaki,18,"0",6146,17,"0","0",128,"0","0",16401
12914,cpc._subligar_+1,45,"0",2472947,14,"0","0",128,"0","0",16398
12074,creed_cuisses,83,"0",64,288,"0","0",128,"0","0",16672
11230,creed_cuisses_+1,83,"0",64,288,"0","0",128,"0","0",16672
11130,creed_cuisses_+2,83,"0",64,288,"0","0",128,"0","0",16672
10334,creek_boxers,1,"0",4194303,334,"0","0",128,256,"0",16718
10342,creek_boxers_+1,1,"0",4194303,334,"0","0",128,256,"0",16718
10335,creek_shorts,1,"0",4194303,335,"0","0",128,256,"0",16719
10343,creek_shorts_+1,1,"0",4194303,335,"0","0",128,256,"0",16719
14280,crimson_cuisses,73,"0",2204880,62,"0","0",128,"0","0",16446
15578,crow_hose,50,"0",3662710,162,"0","0",128,"0","0",16546
12902,ctn._sitabaki_+1,18,"0",6146,17,"0","0",128,"0","0",16401
12822,ctr._cuisses,30,"0",2141649,26,"0","0",128,"0","0",16410
12827,cuir_trousers,38,"0",2473969,1,"0","0",128,"0","0",16385
12911,cuir_trousers_+1,38,"0",2473969,1,"0","0",128,"0","0",16385
12800,cuisses,40,"0",193,2,"0","0",128,"0","0",16386
12916,cuisses_+1,40,"0",193,2,"0","0",128,"0","0",16386
12872,custom_pants,31,"0",4194303,31,"0","0",128,"0","0",16415
16322,custom_shorts,1,"0",4194303,225,"0","0",128,256,"0",16609
16330,custom_shorts_+1,1,"0",4194303,225,"0","0",128,256,"0",16609
12871,custom_slacks,31,"0",4194303,31,"0","0",128,"0","0",16415
16321,custom_trunks,1,"0",4194303,225,"0","0",128,256,"0",16609
16329,custom_trunks_+1,1,"0",4194303,225,"0","0",128,256,"0",16609
11934,cybele_pants,84,"0",1572872,143,"0","0",128,"0","0",16527
15659,dancers_tights,58,"0",262144,210,"0","0",128,"0","0",16594
15660,dancers_tights,58,"0",262144,211,"0","0",128,"0","0",16595
16357,dancers_tights_+1,74,"0",262144,210,"0","0",128,"0","0",16594
16358,dancers_tights_+1,74,"0",262144,211,"0","0",128,"0","0",16595
12803,darksteel_cuisses,66,"0",192,22,"0","0",128,"0","0",16406
12839,darksteel_subligar,65,"0",2472947,14,"0","0",128,"0","0",16398
25852,darraigners_brais,99,119,66592,350,"0","0",128,"0","0",16734
25849,dashing_subligar,99,119,2472947,423,"0","0",128,"0","0",16807
10594,decennial_hose,1,"0",4194303,332,"0","0",128,256,"0",16716
10596,decennial_hose_+1,1,"0",4194303,332,"0","0",128,256,"0",16716
10593,decennial_tights,1,"0",4194303,331,"0","0",128,256,"0",16715
10595,decennial_tights_+1,1,"0",4194303,331,"0","0",128,256,"0",16715
15628,deimoss_cuisses,35,"0",8385,29,"0","0",128,"0","0",16413
15648,denali_kecks,75,"0",2462754,196,"0","0",128,"0","0",16580
27283,despair_cuisses,99,119,2141649,389,"0","0",128,"0","0",16773
16370,desultor_tassets,75,"0",2594082,237,"0","0",128,"0","0",16621
16378,dinner_hose,1,"0",4194303,230,"0","0",128,256,"0",16614
12919,dino_trousers,48,"0",2473969,7,"0","0",128,"0","0",16391
15584,dls._tights_+1,75,"0",16,73,"0","0",128,"0","0",16457
10714,dls._tights_+2,90,"0",16,73,"0","0",128,"0","0",16457
27289,doyen_pants,99,119,3850780,209,"0","0",128,"0","0",16593
14227,drachen_brais,52,"0",8192,90,"0","0",128,"0","0",16474
12820,dragon_cuisses,69,"0",8192,60,"0","0",128,"0","0",16444
14231,dragon_cuisses_+1,69,"0",8192,60,"0","0",128,"0","0",16444
14305,dragon_subligar,73,"0",32,110,"0","0",128,"0","0",16494
11967,dream_pants,1,"0",4194303,244,"0","0",128,"0","0",16628
11968,dream_pants_+1,1,"0",4194303,244,"0","0",128,"0","0",16628
11965,dream_trousers,1,"0",4194303,243,"0","0",128,"0","0",16627
11966,dream_trousers_+1,1,"0",4194303,243,"0","0",128,"0","0",16627
28202,dredger_hose,30,"0",4194303,104,"0","0",128,"0","0",16488
15574,drn._brais_+1,74,"0",8192,90,"0","0",128,"0","0",16474
14306,drn._subligar_+1,73,"0",32,110,"0","0",128,"0","0",16494
15374,druids_slops,64,"0",1589788,20,"0","0",128,"0","0",16404
12811,dst._breeches,59,"0",6593,21,"0","0",128,"0","0",16405
14209,dst._breeches_+1,59,"0",6593,21,"0","0",128,"0","0",16405
15371,dst._codpiece,50,"0",257,14,"0","0",128,"0","0",16398
14229,dst._cuisses_+1,66,"0",192,22,"0","0",128,"0","0",16406
14234,dst._subligar_+1,65,"0",2472947,14,"0","0",128,"0","0",16398
15121,duelists_tights,73,"0",16,73,"0","0",128,"0","0",16457
10337,dune_boxers,1,"0",4194303,334,"0","0",128,256,"0",16718
10345,dune_boxers_+1,1,"0",4194303,334,"0","0",128,256,"0",16718
12879,dusk_trousers,72,"0",2473969,109,"0","0",128,"0","0",16493
14307,dusk_trousers_+1,72,"0",2473969,109,"0","0",128,"0","0",16493
10346,dux_cuisses,99,"0",2141649,336,"0","0",128,"0","0",16720
10347,dux_cuisses_+1,99,"0",2141649,336,"0","0",128,"0","0",16720
15639,eas_brais,25,"0",16900,132,"0","0",128,"0","0",16516
25893,ea_slops,99,119,1048600,101,"0","0",128,"0",3,16485
25894,ea_slops_+1,99,119,1048600,101,"0","0",128,"0",3,16485
27242,ebers_pant._+1,99,119,4,284,"0","0",128,"0","0",16668
27241,ebers_pantaloons,99,109,4,284,"0","0",128,"0","0",16668
12231,ebon_braccae,71,"0",66560,249,"0","0",128,"0","0",16633
12228,ebon_brais,71,"0",2563106,246,"0","0",128,"0","0",16630
12222,ebon_brayettes,71,"0",64,276,"0","0",128,"0","0",16660
12219,ebon_breeches,71,"0",8448,273,"0","0",128,"0","0",16657
12216,ebon_cuisses,71,"0",129,270,"0","0",128,"0","0",16654
12225,ebon_hose,71,"0",8641,279,"0","0",128,"0","0",16663
12243,ebon_pants,71,"0",1572872,261,"0","0",128,"0","0",16645
12240,ebon_slacks,71,"0",33296,258,"0","0",128,"0","0",16642
12249,ebon_slops,71,"0",1622556,267,"0","0",128,"0","0",16651
12246,ebon_spats,71,"0",16388,264,"0","0",128,"0","0",16648
12237,ebon_tights,71,"0",2363424,255,"0","0",128,"0","0",16639
12233,ebur_braccae,71,"0",66560,251,"0","0",128,"0","0",16635
12230,ebur_brais,71,"0",2563106,248,"0","0",128,"0","0",16632
12224,ebur_brayettes,71,"0",64,278,"0","0",128,"0","0",16662
12221,ebur_breeches,71,"0",8448,275,"0","0",128,"0","0",16659
12218,ebur_cuisses,71,"0",129,272,"0","0",128,"0","0",16656
12227,ebur_hose,71,"0",8641,281,"0","0",128,"0","0",16665
12245,ebur_pants,71,"0",1572872,263,"0","0",128,"0","0",16647
12242,ebur_slacks,71,"0",33296,260,"0","0",128,"0","0",16644
12251,ebur_slops,71,"0",1622556,269,"0","0",128,"0","0",16653
12248,ebur_spats,71,"0",16388,266,"0","0",128,"0","0",16650
12239,ebur_tights,71,"0",2363424,257,"0","0",128,"0","0",16641
14329,eisendiechlings,29,"0",65,138,"0","0",128,"0","0",16522
12877,elders_braguette,31,"0",4194303,31,"0","0",128,"0","0",16415
16328,elder_trunks,1,"0",4194303,225,"0","0",128,256,"0",16609
16336,elder_trunks_+1,1,"0",4194303,225,"0","0",128,256,"0",16609
12885,elv._m_chausses,1,"0",4194303,8,"0","0",128,"0","0",16392
12889,elvaan_f_chausses,1,"0",4194303,8,"0","0",128,"0","0",16392
15411,elvaan_shorts,1,"0",4194303,157,"0","0",128,256,"0",16541
15418,elvaan_shorts_+1,1,"0",4194303,157,"0","0",128,256,"0",16541
15410,elvaan_trunks,1,"0",4194303,157,"0","0",128,256,"0",16541
15417,elvaan_trunks_+1,1,"0",4194303,157,"0","0",128,256,"0",16541
27298,emicho_hose,99,119,8641,323,"0","0",128,"0","0",16707
27299,emicho_hose_+1,99,119,8641,323,"0","0",128,"0","0",16707
10326,enif_cosciales,99,"0",41184,159,"0","0",128,"0","0",16543
16343,enkidus_subligar,72,"0",2595874,56,"0","0",128,"0","0",16440
15640,enlils_brayettes,35,"0",16900,164,"0","0",128,"0","0",16548
27323,enticers_pants,99,119,16384,356,"0","0",128,"0","0",16740
16380,entois_trousers,77,"0",66560,7,"0","0",128,"0","0",16391
