Amemet,0000480100000000000000000000000000000000,ROM/5/13.DAT,liza
Ameretat,00007E0100000000000000000000000000000000,ROM/291/54.DAT,moru
Amethyst_Quadav,0000990200000000000000000000000000000000,ROM/7/12.DAT,qua2
Amhuluk,0000570900000000000000000000000000000000,ROM/250/74.DAT,zuu_
Amikiri,00001C0100000000000000000000000000000000,ROM/4/117.DAT,muka
Amoebic_Nodule,0000240100000000000000000000000000000000,ROM/4/123.DAT,slim
Amphiptere,0000AE0800000000000000000000000000000000,ROM/222/119.DAT,zuu_
Amphisbaena,0000A80100000000000000000000000000000000,ROM/5/64.DAT,mimi
Amphitrite,0000520500000000000000000000000000000000,ROM/259/16.DAT,shel
Amuckatrice,0000200100000000000000000000000000000000,ROM/4/121.DAT,coka
Amun,0000800100000000000000000000000000000000,ROM/172/72.DAT,eys 
Anansi,0000390100000000000000000000000000000000,ROM/119/75.DAT,kumo
Anantaboga,0000A50100000000000000000000000000000000,ROM/224/23.DAT,shad
Anautogenous_Slug,0000140100000000000000000000000000000000,ROM/4/113.DAT,para
Ancient_Bat,0000000100000000000000000000000000000000,ROM/172/68.DAT,bat 
Ancient_Bomb,0000180100000000000000000000000000000000,ROM/172/71.DAT,bom 
Ancient_Bombs,0000230100000000000000000000000000000000,ROM/160/107.DAT,bomb
Ancient_Goobbue,0000280100000000000000000000000000000000,ROM/4/125.DAT,gg  
Ancient_Orobon,0000C30600000000000000000000000000000000,ROM/258/90.DAT,angl
Ancient_Quadav,0000890200000000000000000000000000000000,ROM/6/124.DAT,qua0
Ancient_Royal_Knight,0000980400000000000000000000000000000000,ROM/9/121.DAT,skl0
Ancient_Sorcerer,0000340200000000000000000000000000000000,ROM/6/54.DAT,skel
Ancient_Vessel,00009C0100000000000000000000000000000000,ROM/5/56.DAT,m_po
Ancient_Warrior,00003C0200000000000000000000000000000000,ROM/6/62.DAT,skel
Ancient_Weapon,0000DC0100000000000000000000000000000000,ROM/5/109.DAT,evil
Ancilla_Beetle,0000980100000000000000000000000000000000,ROM/5/54.DAT,beet
Anderss_Guard,0000F10700000000000000000000000000000000,ROM/302/85.DAT,were
Andhrimnir,0000540500000000000000000000000000000000,ROM/184/119.DAT,lich
Andrass_Vouivre,00008E0100000000000000000000000000000000,ROM/97/81.DAT,wyve
Anemic_Aloysius,0000580900000000000000000000000000000000,ROM/250/75.DAT,mimi
Anemone,00007C0100000000000000000000000000000000,ROM/5/42.DAT,moru
Angantyr,0000E80200000000000000000000000000000000,ROM/7/68.DAT,dem0
Angler_Crab,0000640100000000000000000000000000000000,ROM/5/27.DAT,kani
Angler_Orobon,0000C10600000000000000000000000000000000,ROM/258/88.DAT,angl
Angler_Tiger,0000340100000000000000000000000000000000,ROM/5/3.DAT,tige
Angra_Mainyu,0000090100000000000000000000000000000000,ROM/4/107.DAT,ahri
Anguis,00007E0800000000000000000000000000000000,ROM/239/72.DAT,dark
Animated_Claymore,0000CB0100000000000000000000000000000000,ROM/136/22.DAT,evil
Animated_Dagger,0000C50100000000000000000000000000000000,ROM/136/17.DAT,evil
Animated_Great_Axe,0000CA0100000000000000000000000000000000,ROM/136/21.DAT,evil
Animated_Gun,0000D20100000000000000000000000000000000,ROM/136/28.DAT,evil
Animated_Hammer,0000C90100000000000000000000000000000000,ROM/136/20.DAT,evil
Animated_Horn,0000D60100000000000000000000000000000000,ROM/136/29.DAT,evil
Animated_Knuckles,0000C40100000000000000000000000000000000,ROM/136/16.DAT,evil
Animated_Kunai,0000CF0100000000000000000000000000000000,ROM/136/25.DAT,evil
Animated_Longbow,0000D10100000000000000000000000000000000,ROM/136/27.DAT,evil
Animated_Longsword,0000C20100000000000000000000000000000000,ROM/136/15.DAT,evil
Animated_Scythe,0000C80100000000000000000000000000000000,ROM/136/19.DAT,evil
Animated_Shield,0000D50100000000000000000000000000000000,ROM/152/48.DAT,evil
Animated_Spear,0000CC0100000000000000000000000000000000,ROM/136/23.DAT,evil
Animated_Staff,0000CE0100000000000000000000000000000000,ROM/136/24.DAT,evil
Animated_Tabar,0000C60100000000000000000000000000000000,ROM/136/18.DAT,evil
Animated_Tachi,0000D00100000000000000000000000000000000,ROM/136/26.DAT,evil
Anise_Custard,0000080700000000000000000000000000000000,ROM/310/38.DAT,pudd
Annihilated_Anthony,0000700100000000000000000000000000000000,ROM/5/36.DAT,ghos
Ansherekh,0000C80800000000000000000000000000000000,ROM/267/88.DAT,tige
Antaeus,0000830200000000000000000000000000000000,ROM/97/85.DAT,gig0
Antares_H,00001C0100000000000000000000000000000000,ROM/4/117.DAT,muka
Anthracite_Antlion,0000440500000000000000000000000000000000,ROM/156/16.DAT,antl
Antican_Aedilis,0000F50400000000000000000000000000000000,ROM2/22/115.DAT,ant_
Antican_Antesignanus,00000C0500000000000000000000000000000000,ROM2/23/10.DAT,ant_
Antican_Auxiliarius,0000E70400000000000000000000000000000000,ROM2/22/101.DAT,ant_
Antican_Centurio,0000100500000000000000000000000000000000,ROM2/23/14.DAT,ant_
Antican_Consul,0000EB0400000000000000000000000000000000,ROM2/22/105.DAT,ant_
Antican_Decurio,0000080500000000000000000000000000000000,ROM2/23/6.DAT,ant_
Antican_Eques,0000080500000000000000000000000000000000,ROM2/23/6.DAT,ant_
Antican_Essedarius,0000F80400000000000000000000000000000000,ROM2/22/118.DAT,ant_
Antican_Faber,0000FD0400000000000000000000000000000000,ROM2/22/123.DAT,ant_
Antican_Funditor,0000F30400000000000000000000000000000000,ROM2/22/113.DAT,ant_
Antican_Hastatus,0000F10400000000000000000000000000000000,ROM2/22/111.DAT,ant_
Antican_Hoplomachus,0000100500000000000000000000000000000000,ROM2/23/14.DAT,ant_
Antican_Lanista,0000FF0400000000000000000000000000000000,ROM2/22/125.DAT,ant_
Antican_Legatus,0000090500000000000000000000000000000000,ROM2/23/7.DAT,ant_
Antican_Magister,0000EC0400000000000000000000000000000000,ROM2/22/106.DAT,ant_
Antican_Praefectus,0000110500000000000000000000000000000000,ROM/159/29.DAT,ant_
Antican_Praetor,0000010500000000000000000000000000000000,ROM/159/28.DAT,ant_
Antican_Princeps,0000100500000000000000000000000000000000,ROM2/23/14.DAT,ant_
Antican_Proconsul,0000040500000000000000000000000000000000,ROM2/23/2.DAT,ant_
Antican_Quaestor,0000000500000000000000000000000000000000,ROM2/22/126.DAT,ant_
Antican_Retiarius,0000FE0400000000000000000000000000000000,ROM2/22/124.DAT,ant_
Antican_Sagittarius,0000F80400000000000000000000000000000000,ROM2/22/118.DAT,ant_
Antican_Secutor,0000F10400000000000000000000000000000000,ROM2/22/111.DAT,ant_
Antican_Signifer,0000FF0400000000000000000000000000000000,ROM2/22/125.DAT,ant_
Antican_Speculator,0000FE0400000000000000000000000000000000,ROM2/22/124.DAT,ant_
Antican_Triarius,0000EF0400000000000000000000000000000000,ROM/159/26.DAT,ant_
Antican_Tribunus,0000FC0400000000000000000000000000000000,ROM/159/27.DAT,ant_
Antican_Veles,0000F10400000000000000000000000000000000,ROM2/22/111.DAT,ant_
Antlion_Fly,0000C00100000000000000000000000000000000,ROM/5/81.DAT,gaga
Anvilix_Sootwrists,0000400400000000000000000000000000000000,ROM/131/6.DAT,ura_
Apademak,00000F0700000000000000000000000000000000,ROM/259/4.DAT,chim
Apis,00004D0500000000000000000000000000000000,ROM/156/41.DAT,bigp
Apkallu,0000BB0600000000000000000000000000000000,ROM/258/87.DAT,peng
Apocalyptic_Beast,0000A40100000000000000000000000000000000,ROM/5/62.DAT,shad
Apocalyptic_Weapon,0000C30100000000000000000000000000000000,ROM/5/84.DAT,evil
Apollyon_Cleaner,00009C0100000000000000000000000000000000,ROM/5/56.DAT,m_po
Apollyon_Sapling,0000880100000000000000000000000000000000,ROM/5/48.DAT,mini
Apollyon_Scavenger,0000470500000000000000000000000000000000,ROM/165/117.DAT,dino
Apollyon_Sweeper,0000300100000000000000000000000000000000,ROM/5/1.DAT,gole
Apsaras,00005C0100000000000000000000000000000000,ROM/5/23.DAT,fish
Aquarius,0000640100000000000000000000000000000000,ROM/5/27.DAT,kani
Arachne,0000360100000000000000000000000000000000,ROM/119/72.DAT,kumo
Arboricole_Beetle,0000980100000000000000000000000000000000,ROM/5/54.DAT,beet
Arboricole_Crawler,00008C0100000000000000000000000000000000,ROM/5/50.DAT,craw
Arboricole_Hornet,0000100100000000000000000000000000000000,ROM/172/70.DAT,bee 
Arboricole_Opo-opo,0000A00100000000000000000000000000000000,ROM/5/60.DAT,mand
Arboricole_Raven,0000BD0100000000000000000000000000000000,ROM/5/80.DAT,valt
Arboricole_Spider,0000360100000000000000000000000000000000,ROM/119/72.DAT,kumo
Archaic_Chariot,00001D0700000000000000000000000000000000,ROM/258/101.DAT,arch
Archaic_Chest,0000020100000000000000000000000000000000,ROM/97/9.DAT,mimi
Archaic_Gear,00001B0700000000000000000000000000000000,ROM/258/99.DAT,arch
Archaic_Gears,00001C0700000000000000000000000000000000,ROM/258/100.DAT,arch
Archaic_Rampart,00001A0700000000000000000000000000000000,ROM4/12/115.DAT,arch
Archer_Pugil,00005C0100000000000000000000000000000000,ROM/5/23.DAT,fish
Archlich_Taberquoan,0000400200000000000000000000000000000000,ROM/6/66.DAT,skel
Arch_Ahriman,0000090100000000000000000000000000000000,ROM/4/107.DAT,ahri
Arch_Corse,0000530500000000000000000000000000000000,ROM/184/118.DAT,lich
Arch_Demon,0000EF0200000000000000000000000000000000,ROM/7/75.DAT,dem1
Argus,0000800100000000000000000000000000000000,ROM/172/72.DAT,eys 
Arid_Limule,00004D0900000000000000000000000000000000,ROM/245/36.DAT,miji
Aries,0000580100000000000000000000000000000000,ROM/5/21.DAT,buff
Arimaspi,00000A0100000000000000000000000000000000,ROM/249/48.DAT,ahri
Arioch,0000010100000000000000000000000000000000,ROM/4/103.DAT,bat_
Ariri_Samariri,0000150700000000000000000000000000000000,ROM4/12/110.DAT,toad
Ark_Angel_EV,0000110300000000000000000000000000000000,ROM/282/117.DAT,c_ef
Ark_Angel_GK,0000140300000000000000000000000000000000,ROM/282/120.DAT,c_ga
Ark_Angel_HM,0000100300000000000000000000000000000000,ROM/282/116.DAT,c_hm
Ark_Angel_MR,0000120300000000000000000000000000000000,ROM/282/118.DAT,c_mi
Ark_Angels_Mandragora,00002D0100000000000000000000000000000000,ROM/5/0.DAT,mame
Ark_Angels_Tiger,0000340100000000000000000000000000000000,ROM/5/3.DAT,tige
Ark_Angels_Wyvern,00000C0300000000000000000000000000000000,ROM/119/76.DAT,c_ko
Ark_Angel_TT,0000130300000000000000000000000000000000,ROM/282/119.DAT,c_ta
Armed_Gears,00001C0700000000000000000000000000000000,ROM/258/100.DAT,arch
Locus_Armet_Beetle,0000980100000000000000000000000000000000,ROM/5/54.DAT,beet
Armillaria,0000C90800000000000000000000000000000000,ROM/291/56.DAT,myco
Armored_Chariot,00001E0700000000000000000000000000000000,ROM/258/102.DAT,arch
Armored_Hunter,0000440500000000000000000000000000000000,ROM/156/16.DAT,antl
Armoury_Crate,0000030100000000000000000000000000000000,ROM/97/10.DAT,mimi
Armsmaster_Dekbuk,0000660200000000000000000000000000000000,ROM/6/96.DAT,ork0
Aroma_Crawler,00008C0100000000000000000000000000000000,ROM/5/50.DAT,craw
Aroma_Fly,0000C00100000000000000000000000000000000,ROM/5/81.DAT,gaga
Aroma_Leech,0000140100000000000000000000000000000000,ROM/4/113.DAT,para
Arrapago_Apkallu,0000BB0600000000000000000000000000000000,ROM/258/87.DAT,peng
Arrapago_Crab,0000640100000000000000000000000000000000,ROM/5/27.DAT,kani
Arrapago_Leech,0000150100000000000000000000000000000000,ROM/4/114.DAT,para
Asanbosam,0000010100000000000000000000000000000000,ROM/4/103.DAT,bat_
Ascetox_Ratgums,0000420400000000000000000000000000000000,ROM/131/8.DAT,ura_
Ashakku,0000150100000000000000000000000000000000,ROM/4/114.DAT,para
Ashmaker_Gotblut,0000EB0300000000000000000000000000000000,ROM/9/7.DAT,ork3
Ashtaerh_the_Gallvexed,0000EF0600000000000000000000000000000000,ROM/249/65.DAT,mind
Ash_Dragon,0000A40100000000000000000000000000000000,ROM/5/62.DAT,shad
Ash_Lizard,0000490100000000000000000000000000000000,ROM/5/14.DAT,liza
Asphyxiated_Amsel,0000700100000000000000000000000000000000,ROM/5/36.DAT,ghos
Aspidochelone,0000910100000000000000000000000000000000,ROM/136/14.DAT,adam
Asrai,0000410500000000000000000000000000000000,ROM/152/123.DAT,mout
Assailer_Chariot,0000200700000000000000000000000000000000,ROM/258/104.DAT,arch
Assassin_Fly,0000C10100000000000000000000000000000000,ROM/5/82.DAT,gaga
Assault_Bhoot,0000710100000000000000000000000000000000,ROM/249/51.DAT,ghos
Assault_Draugar,0000E20600000000000000000000000000000000,ROM4/12/80.DAT,skl2
Asterion,00004F0500000000000000000000000000000000,ROM/185/4.DAT,damo
Astika,0000B10800000000000000000000000000000000,ROM/212/44.DAT,garg
Athamas,0000390100000000000000000000000000000000,ROM/119/75.DAT,kumo
Atomic_Cluster,0000220100000000000000000000000000000000,ROM/160/106.DAT,bomb
Atomos,0000150900000000000000000000000000000000,ROM/250/54.DAT,obj_
Atrociraptor,00003C0100000000000000000000000000000000,ROM/5/7.DAT,wyve
Attack_Ziz,0000210100000000000000000000000000000000,ROM/259/11.DAT,coka
Attohwa_Coeurl,00006F0100000000000000000000000000000000,ROM/5/35.DAT,quar
Ateuvhi,00000E0200000000000000000000000000000000,ROM/258/57.DAT,guar
Audhumbla,00004D0500000000000000000000000000000000,ROM/156/41.DAT,bigp
Audumbla,00004D0500000000000000000000000000000000,ROM/156/41.DAT,bigp
Augmented_Chigoe,0000D30600000000000000000000000000000000,ROM/216/1.DAT,flea
Aura_Butler,0000300100000000000000000000000000000000,ROM/5/1.DAT,gole
Aura_Gear,0000300100000000000000000000000000000000,ROM/5/1.DAT,gole
Aura_Pot,00009C0100000000000000000000000000000000,ROM/5/56.DAT,m_po
Aura_Statue,0000B00100000000000000000000000000000000,ROM/5/69.DAT,crys
Aura_Weapon,0000C30100000000000000000000000000000000,ROM/5/84.DAT,evil
Auroral_Alicorn,0000B30800000000000000000000000000000000,ROM/213/28.DAT,unic
Avalanche,0000160100000000000000000000000000000000,ROM/224/22.DAT,bomb
Avalerion,0000B50800000000000000000000000000000000,ROM5/9/35.DAT,coli
Avatar_Icon,0000240400000000000000000000000000000000,ROM/130/123.DAT,ston
Avatar_Idol,0000240400000000000000000000000000000000,ROM/130/123.DAT,ston
Awahondo,0000490500000000000000000000000000000000,ROM/156/17.DAT,tara
Awd_Goggie,00008D0100000000000000000000000000000000,ROM/5/51.DAT,craw
Woeful_Weeper,00005C0400000000000000000000000000000000,ROM/249/56.DAT,utur
Aweuvhi,00000E0200000000000000000000000000000000,ROM/258/57.DAT,guar
Awzdei,0000850400000000000000000000000000000000,ROM/258/61.DAT,guar
Axesarion_the_Wanderer,00001A0200000000000000000000000000000000,ROM/6/39.DAT,ds07
Axe_Beak,0000200100000000000000000000000000000000,ROM/4/121.DAT,coka
Ayakashi,0000170300000000000000000000000000000000,ROM/97/86.DAT,carb
Aydeewa_Crab,0000640100000000000000000000000000000000,ROM/5/27.DAT,kani
Aydeewa_Diremite,0000490500000000000000000000000000000000,ROM/156/17.DAT,tara
Ayravata,0000CA0600000000000000000000000000000000,ROM/258/93.DAT,elep
Azdaja,0000630200000000000000000000000000000000,ROM/146/70.DAT,ryu_
Azer,0000180100000000000000000000000000000000,ROM/172/71.DAT,bom 
Azo,0000360100000000000000000000000000000000,ROM/119/72.DAT,kumo
Azoth_Apsaras,00005C0100000000000000000000000000000000,ROM/5/23.DAT,fish
Azren_Kuba,0000340200000000000000000000000000000000,ROM/6/54.DAT,skel
Azren_Kuguza,00003C0200000000000000000000000000000000,ROM/6/62.DAT,skel
Ba,0000BC0100000000000000000000000000000000,ROM/5/79.DAT,valt
Baa_Dava_the_Bibliophage,00003C0400000000000000000000000000000000,ROM/131/2.DAT,ura_
Baas_Avatar,00001E0300000000000000000000000000000000,ROM/119/63.DAT,ramu
Baba_Yaga,0000EE0700000000000000000000000000000000,ROM/197/76.DAT,fair
Babban_Ny_Mheillea,0000C70800000000000000000000000000000000,ROM/250/2.DAT,mame
Badlands_Crab,0000640100000000000000000000000000000000,ROM/5/27.DAT,kani
Badshah,0000340100000000000000000000000000000000,ROM/5/3.DAT,tige
Baelfyr,0000650800000000000000000000000000000000,ROM/258/119.DAT,ele_
Baetyl_Quadav_BS,00001F0400000000000000000000000000000000,ROM/130/118.DAT,ura_
Bahamut,00001B0500000000000000000000000000000000,ROM/159/81.DAT,btl_
Bakka,0000BD0800000000000000000000000000000000,ROM5/9/43.DAT,imp_
Bakru,00002C0100000000000000000000000000000000,ROM/4/127.DAT,mame
Balam-Agab,00006F0100000000000000000000000000000000,ROM/5/35.DAT,quar
Balam-Quitz,0000C60800000000000000000000000000000000,ROM/259/35.DAT,quar
Balaur,0000530900000000000000000000000000000000,ROM/249/71.DAT,wyve
Ballistosporer,0000780100000000000000000000000000000000,ROM/5/40.DAT,myco
Balloon,0000180100000000000000000000000000000000,ROM/172/71.DAT,bom 
Balrahn,0000F00600000000000000000000000000000000,ROM4/12/92.DAT,mind
Bandersnatch,00006C0100000000000000000000000000000000,ROM/5/33.DAT,hell
Bandrix_Rockjaw,00003E0400000000000000000000000000000000,ROM/131/4.DAT,ura_
Bane_Lizard,0000480100000000000000000000000000000000,ROM/5/13.DAT,liza
Banshee,0000700100000000000000000000000000000000,ROM/5/36.DAT,ghos
Baobhan_Sith,0000700100000000000000000000000000000000,ROM/5/36.DAT,ghos
Barakbok,0000660200000000000000000000000000000000,ROM/6/96.DAT,ork0
Bardha,0000700100000000000000000000000000000000,ROM/5/36.DAT,ghos
Barghest,00006C0100000000000000000000000000000000,ROM/5/33.DAT,hell
Bark_Spider,0000360100000000000000000000000000000000,ROM/119/72.DAT,kumo
Bark_Tarantula,0000360100000000000000000000000000000000,ROM/119/72.DAT,kumo
Barometz,00002C0100000000000000000000000000000000,ROM/4/127.DAT,mame
Baronet_Romwe,0000E40200000000000000000000000000000000,ROM/7/64.DAT,dem0
Barong,0000A40100000000000000000000000000000000,ROM/5/62.DAT,shad
Baronial_Bat,0000000100000000000000000000000000000000,ROM/172/68.DAT,bat 
Baron_Vapula,0000E70200000000000000000000000000000000,ROM/7/67.DAT,dem0
Barrens_Treant,00008B0100000000000000000000000000000000,ROM/148/69.DAT,tren
Barri,0000E90200000000000000000000000000000000,ROM/7/69.DAT,dem0
Arch_Christelle,00007C0100000000000000000000000000000000,ROM/5/42.DAT,moru
Bastion_Bats,0000040100000000000000000000000000000000,ROM/4/104.DAT,bat2
Bathyal_Gigas,0000C40200000000000000000000000000000000,ROM/7/55.DAT,gig0
Bathybic_Kulshedra,0000610100000000000000000000000000000000,ROM/5/26.DAT,krak
Batteilant_Bhoot,0000710100000000000000000000000000000000,ROM/249/51.DAT,ghos
Battering_Bugard,0000470500000000000000000000000000000000,ROM/165/117.DAT,dino
Battering_Ram,0000580100000000000000000000000000000000,ROM/5/21.DAT,buff
Battlechoir_Gitchfotch,0000190400000000000000000000000000000000,ROM/130/112.DAT,ura_
Battleclad_Chariot,0000200700000000000000000000000000000000,ROM/258/104.DAT,arch
Battledressed_Chariot,0000200700000000000000000000000000000000,ROM/258/104.DAT,arch
Battlemaster_Vatgit,0000F40700000000000000000000000000000000,ROM5/6/9.DAT,ork2
Battlemite,0000490500000000000000000000000000000000,ROM/156/17.DAT,tara
Battlerigged_Chariot,00001D0700000000000000000000000000000000,ROM/258/101.DAT,arch
Battle_Bat,0000000100000000000000000000000000000000,ROM/172/68.DAT,bat 
Battle_Bugard,0000470500000000000000000000000000000000,ROM/165/117.DAT,dino
Battrap,0000410500000000000000000000000000000000,ROM/152/123.DAT,mout
Battue_Bats,0000040100000000000000000000000000000000,ROM/4/104.DAT,bat2
Bat_Battalion,0000040100000000000000000000000000000000,ROM/4/104.DAT,bat2
Bat_Eye,0000080100000000000000000000000000000000,ROM/4/106.DAT,ahri
Baumesel,0000410500000000000000000000000000000000,ROM/152/123.DAT,mout
Bavarois,0000240100000000000000000000000000000000,ROM/4/123.DAT,slim
BaTho_Mercifulheart,00004C0800000000000000000000000000000000,ROM5/6/97.DAT,kame
Beach_Bunny,00000C0100000000000000000000000000000000,ROM/172/69.DAT,usa 
Beach_Monk,0000600100000000000000000000000000000000,ROM/5/25.DAT,krak
Beach_Pugil,00005C0100000000000000000000000000000000,ROM/5/23.DAT,fish
Beadeaux_Vanguard,00004E0800000000000000000000000000000000,ROM5/6/99.DAT,kame
Beady_Beetle,0000980100000000000000000000000000000000,ROM/5/54.DAT,beet
Bearclaw_Leveret,00000E0100000000000000000000000000000000,ROM/4/110.DAT,usa_
Bearclaw_Rabbit,00000E0100000000000000000000000000000000,ROM/4/110.DAT,usa_
Beelzebub,0000100100000000000000000000000000000000,ROM/172/70.DAT,bee 
Beet_Leafhopper,0000C00100000000000000000000000000000000,ROM/5/81.DAT,gaga
