itemId,name,level,ilevel,jobs,MId,shieldSize,scriptType,slot,rslot,su_level,model_id
27667,atrophy_chapeau,99,109,16,72,"0","0",16,"0","0",4168
23379,atrophy_chapeau_+3,99,119,16,72,"0","0",16,"0","0",4168
11504,aurore_beret,78,"0",2594082,241,"0","0",16,"0","0",4337
26712,aurore_beret_+1,90,"0",2594082,241,"0","0",16,"0","0",4337
16155,aurum_armet,72,"0",8641,139,"0","0",16,"0","0",4235
10403,auspex_coif,99,"0",1622040,322,"0","0",16,"0","0",4418
13939,austere_hat,50,"0",16384,115,"0","0",16,"0","0",4211
10884,avant_helm,96,"0",10689,29,"0","0",16,"0","0",4125
10885,avant_helm_+1,96,"0",10689,29,"0","0",16,"0","0",4125
25588,aya._zucchetto,99,119,2130452,159,"0","0",16,"0","0",4255
25589,aya._zucchetto_+1,99,119,2130452,159,"0","0",16,"0","0",4255
25572,aya._zucchetto_+2,99,119,2130452,159,"0","0",16,"0","0",4255
26780,azimuth_hood,99,109,1048576,341,"0","0",16,"0","0",4437
26781,azimuth_hood_+1,99,119,1048576,341,"0","0",16,"0","0",4437
25565,baayami_hat,99,119,16384,115,"0","0",16,"0",3,4211
25566,baayami_hat_+1,99,119,16384,115,"0","0",16,"0",3,4211
27708,baghere_salade,99,119,193,164,"0","0",16,"0","0",4260
26664,bagua_galero,99,109,1048576,310,"0","0",16,"0","0",4406
26665,bagua_galero_+1,99,119,1048576,310,"0","0",16,"0","0",4406
23083,bagua_galero_+2,99,119,1048576,310,"0","0",16,"0","0",4406
23418,bagua_galero_+3,99,119,1048576,310,"0","0",16,"0","0",4406
15264,bahamuts_mask,75,"0",10432,62,"0","0",16,"0","0",4158
12015,bale_burgeonet,85,"0",128,289,"0","0",16,"0","0",4385
11171,bale_burgeonet_+1,85,"0",128,289,"0","0",16,"0","0",4385
11071,bale_burgeonet_+2,85,"0",128,289,"0","0",16,"0","0",4385
12426,banded_helm,46,"0",6593,12,"0","0",16,"0","0",4108
13832,banded_helm_+1,46,"0",6593,12,"0","0",16,"0","0",4108
15081,bards_roundlet,72,"0",512,83,"0","0",16,"0","0",4179
15155,barone_zucchetto,70,"0",8193,136,"0","0",16,"0","0",4232
15208,barons_chapeau,20,"0",4179646,149,"0","0",16,"0","0",4245
12427,bascinet,59,"0",6593,13,"0","0",16,"0","0",4109
12439,bascinet_+1,59,"0",6593,13,"0","0",16,"0","0",4109
13889,bastokan_cap,15,"0",2472947,15,"0","0",16,"0","0",4111
13899,bastokan_circlet,34,"0",4179646,20,"0","0",16,"0","0",4116
13897,bastokan_visor,34,"0",2141649,26,"0","0",16,"0","0",4122
13698,beak_helm,58,"0",2473969,6,"0","0",16,"0","0",4102
13701,beak_helm_+1,58,"0",2473969,6,"0","0",16,"0","0",4102
12517,beast_helm,56,"0",256,80,"0","0",16,"0","0",4176
26768,beckoners_horn,99,109,16384,296,"0","0",16,"0","0",4392
26769,beckoners_horn_+1,99,119,16384,296,"0","0",16,"0","0",4392
12455,beetle_mask,21,"0",2472947,16,"0","0",16,"0","0",4112
13827,beetle_mask_+1,21,"0",2472947,16,"0","0",16,"0","0",4112
26790,befouled_crown,99,119,1589404,384,"0","0",16,"0","0",4480
26799,behe._masque_+1,1,"0",4194303,396,"0","0",16,"0","0",4492
26798,behemoth_masque,1,"0",4194303,396,"0","0",16,"0","0",4492
11789,bellicus_celata,87,"0",129,270,"0","0",16,"0","0",4366
10443,bendiss_hairpin,99,"0",4194303,"0","0","0",16,"0","0",4096
11526,bersail_cap,79,"0",2569522,14,"0","0",16,"0","0",4110
11790,bestia_helm,87,"0",8448,273,"0","0",16,"0","0",4369
26680,bewitched_cap,99,"0",2368481,100,"0","0",16,"0","0",4196
26684,bewitched_celata,99,"0",385,63,"0","0",16,"0","0",4159
26688,bewitched_crown,99,"0",16384,107,"0","0",16,"0","0",4203
26686,bewitched_kabuto,99,"0",137218,106,"0","0",16,"0","0",4202
26690,bewitched_mask,99,"0",2204880,62,"0","0",16,"0","0",4158
26682,bewitched_schaller,99,"0",65,95,"0","0",16,"0","0",4191
26742,bhikku_crown,99,109,2,283,"0","0",16,"0","0",4379
26743,bhikku_crown_+1,99,119,2,283,"0","0",16,"0","0",4379
26642,bihu_roundlet,99,109,512,83,"0","0",16,"0","0",4179
26643,bihu_roundlet_+1,99,119,512,83,"0","0",16,"0","0",4179
23072,bihu_roundlet_+2,99,119,512,83,"0","0",16,"0","0",4179
23407,bihu_roundlet_+3,99,119,512,83,"0","0",16,"0","0",4179
15157,bison_warbonnet,71,"0",256,134,"0","0",16,"0","0",4230
25585,bl._chocobo_cap,1,"0",4194303,449,"0","0",16,"0","0",4545
26692,blacksh._hairpin,99,119,4194303,"0","0","0",16,"0","0",4096
13574,black_ribbon,70,"0",4194303,35,"0","0",16,"0","0",4131
13887,black_sallet,71,"0",128,151,"0","0",16,"0","0",4247
15170,blink_band,36,"0",4194303,"0","0","0",16,"0","0",4096
16078,blissful_chapeau,20,"0",4179646,149,"0","0",16,"0","0",4245
25601,blistering_sallet,99,119,4194303,29,"0","0",16,"0","0",4125
25602,blistering_sallet_+1,99,119,4194303,29,"0","0",16,"0","0",4125
13909,blood_mask,73,"0",2204880,62,"0","0",16,"0","0",4158
12521,blue_ribbon,50,"0",4194303,32,"0","0",16,"0","0",4128
16102,bodbs_crown,25,"0",32792,131,"0","0",16,"0","0",4227
26740,boii_mask,99,109,1,282,"0","0",16,"0","0",4378
26741,boii_mask_+1,99,119,1,282,"0","0",16,"0","0",4378
27778,bokwus_circlet,99,110,1589788,351,"0","0",16,"0","0",4447
27757,bomb_masque,1,"0",4194303,359,"0","0",16,"0","0",4455
27758,bomb_masque_+1,1,"0",4194303,359,"0","0",16,"0","0",4455
12505,bone_hairpin,5,"0",4194303,"0","0","0",16,"0","0",4096
13825,bone_hairpin_+1,5,"0",4194303,"0","0","0",16,"0","0",4096
12454,bone_mask,16,"0",2472947,16,"0","0",16,"0","0",4112
13826,bone_mask_+1,16,"0",2472947,16,"0","0",16,"0","0",4112
13837,bonzes_circlet,18,"0",4179646,20,"0","0",16,"0","0",4116
16126,bowmans_mask,70,"0",2473969,94,"0","0",16,"0","0",4190
12449,brass_cap,11,"0",2472947,15,"0","0",16,"0","0",4111
12528,brass_cap_+1,11,"0",2472947,15,"0","0",16,"0","0",4111
12497,brass_hairpin,10,"0",4194303,"0","0","0",16,"0","0",4096
12529,brass_hairpin_+1,10,"0",4194303,"0","0","0",16,"0","0",4096
12433,brass_mask,27,"0",2141649,28,"0","0",16,"0","0",4124
12532,brass_mask_+1,27,"0",2141649,28,"0","0",16,"0","0",4124
15254,brd._roundlet_+1,75,"0",512,83,"0","0",16,"0","0",4179
10659,brd._roundlet_+2,90,"0",512,83,"0","0",16,"0","0",4179
16125,breeder_mask,70,"0",155904,51,"0","0",16,"0","0",4147
10881,brego_helm,97,"0",2371507,120,"0","0",16,"0","0",4216
13933,bridal_corsage,20,"0",4194303,116,"0","0",16,"0","0",4212
16072,brigands_mask,73,"0",2363683,54,"0","0",16,"0","0",4150
27672,brioso_roundlet,99,109,512,82,"0","0",16,"0","0",4178
27693,brioso_roundlet_+1,99,119,512,82,"0","0",16,"0","0",4178
23049,brioso_roundlet_+2,99,119,512,82,"0","0",16,"0","0",4178
23384,brioso_roundlet_+3,99,119,512,82,"0","0",16,"0","0",4178
11523,brisk_mask,79,"0",2569522,94,"0","0",16,"0","0",4190
12448,bronze_cap,1,"0",2472947,15,"0","0",16,"0","0",4111
12463,bronze_cap_+1,1,"0",2472947,15,"0","0",16,"0","0",4111
15158,brv._warbonnet,71,"0",256,134,"0","0",16,"0","0",4230
15233,bst._helm_+1,74,"0",256,80,"0","0",16,"0","0",4176
25604,buffalo_cap,1,"0",4194303,402,"0","0",16,"0","0",4498
23760,bunzis_hat,99,119,16916,469,"0","0",16,"0","0",4565
27767,buremte_hat,99,115,1589788,352,"0","0",16,"0","0",4448
26636,cab._coronet,99,109,64,77,"0","0",16,"0","0",4173
26637,cab._coronet_+1,99,119,64,77,"0","0",16,"0","0",4173
23069,cab._coronet_+2,99,119,64,77,"0","0",16,"0","0",4173
23404,cab._coronet_+3,99,119,64,77,"0","0",16,"0","0",4173
16137,cacaroons_hood,65,"0",4194303,209,"0","0",16,"0","0",4305
15180,cache-nez,1,"0",4194303,5,"0","0",16,"0","0",4101
15152,cactuar_ribbon,70,"0",4194303,34,"0","0",16,"0","0",4130
26717,cait_sith_cap,1,"0",4194303,379,"0","0",16,"0","0",4475
26718,cait_sith_cap_+1,1,"0",4194303,379,"0","0",16,"0","0",4475
12022,callers_horn,85,"0",16384,296,"0","0",16,"0","0",4392
11178,callers_horn_+1,85,"0",16384,296,"0","0",16,"0","0",4392
11078,callers_horn_+2,85,"0",16384,296,"0","0",16,"0","0",4392
10890,calma_armet,96,"0",8641,281,"0","0",16,"0","0",4377
10416,canutes_helm,99,"0",14785,230,"0","0",16,"0","0",4326
13878,carapace_helm,61,"0",2371507,108,"0","0",16,"0","0",4204
13879,carapace_helm_+1,61,"0",2371507,108,"0","0",16,"0","0",4204
13711,carapace_mask,45,"0",2472947,16,"0","0",16,"0","0",4112
13829,carapace_mask_+1,45,"0",2472947,16,"0","0",16,"0","0",4112
25632,carbie_cap,1,"0",4194303,403,"0","0",16,"0","0",4499
25633,carbie_cap_+1,1,"0",4194303,403,"0","0",16,"0","0",4499
16127,carline_ribbon,70,"0",1622556,32,"0","0",16,"0","0",4128
26678,carmine_mask,99,119,2204880,62,"0","0",16,"0","0",4158
26679,carmine_mask_+1,99,119,2204880,62,"0","0",16,"0","0",4158
26694,cassies_cap,1,"0",4194303,374,"0","0",16,"0","0",4470
25593,cath_palug_crown,99,"0",1589276,53,"0","0",16,"0","0",4149
12428,celata,68,"0",385,58,"0","0",16,"0","0",4154
13845,celata_+1,68,"0",385,58,"0","0",16,"0","0",4154
26730,celeste_cap,1,"0",4194303,155,"0","0",16,"0","0",4251
11800,cenobites_coiffe,86,"0",1589788,18,"0","0",16,"0","0",4114
12438,centurions_visor,30,"0",2141649,26,"0","0",16,"0","0",4122
11487,champions_galea,75,"0",10433,236,"0","0",16,"0","0",4332
12516,chaos_burgeonet,60,"0",128,78,"0","0",16,"0","0",4174
12026,charis_tiara,85,"0",262144,305,"0","0",16,"0","0",4401
11182,charis_tiara_+1,85,"0",262144,305,"0","0",16,"0","0",4401
11082,charis_tiara_+2,85,"0",262144,305,"0","0",16,"0","0",4401
11812,charity_cap,1,"0",4194303,113,"0","0",16,"0","0",4209
26772,chass._tricorne,99,109,65536,298,"0","0",16,"0","0",4394
26773,chass._tricorne_+1,99,119,65536,298,"0","0",16,"0","0",4394
13948,chefs_hat,1,"0",4194303,124,"0","0",16,"0","0",4220
10436,chelona_hat,99,"0",3850780,337,"0","0",16,"0","0",4433
10437,chelona_hat_+1,99,"0",3850780,337,"0","0",16,"0","0",4433
10874,chersos_helm,93,"0",65,95,"0","0",16,"0","0",4191
26698,chersos_helm_+1,99,118,65,95,"0","0",16,"0","0",4191
26753,chev._armet_+1,99,119,64,288,"0","0",16,"0","0",4384
26752,chevaliers_armet,99,109,64,288,"0","0",16,"0","0",4384
11813,chimera_hairpin,86,"0",4194303,"0","0","0",16,"0","0",4096
25644,chironic_hat,99,119,524820,416,"0","0",16,"0","0",4512
15234,chl._roundlet_+1,74,"0",512,82,"0","0",16,"0","0",4178
27780,chocaliztli_mask,99,106,2593826,347,"0","0",16,"0","0",4443
11500,chocobo_beret,1,"0",4194303,102,"0","0",16,"0","0",4198
27765,chocobo_masque,1,"0",4194303,353,"0","0",16,"0","0",4449
27760,chocobo_masque_+1,1,"0",4194303,353,"0","0",16,"0","0",4449
15217,choplixs_coif,75,"0",4194303,146,"0","0",16,"0","0",4242
13857,choral_roundlet,54,"0",512,82,"0","0",16,"0","0",4178
15232,chs._burgeonet_+1,74,"0",128,78,"0","0",16,"0","0",4174
11494,circes_hat,30,"0",4179646,18,"0","0",16,"0","0",4114
12472,circlet,1,"0",4179646,20,"0","0",16,"0","0",4116
12527,circlet_+1,1,"0",4179646,20,"0","0",16,"0","0",4116
12025,cirque_cappello,85,"0",131072,299,"0","0",16,"0","0",4395
11181,cirque_cappello_+1,85,"0",131072,299,"0","0",16,"0","0",4395
11081,cirque_cappello_+2,85,"0",131072,299,"0","0",16,"0","0",4395
27768,cizin_helm,99,113,8385,274,"0","0",16,"0","0",4370
27728,cizin_helm_+1,99,119,8385,274,"0","0",16,"0","0",4370
15074,clerics_cap,72,"0",4,69,"0","0",16,"0","0",4165
15247,clr._cap_+1,75,"0",4,69,"0","0",16,"0","0",4165
10652,clr._cap_+2,90,"0",4,69,"0","0",16,"0","0",4165
12502,cmp._eye_circlet,9,"0",4179646,20,"0","0",16,"0","0",4116
16148,cobra_cap,68,"0",2589730,219,"0","0",16,"0","0",4315
16149,cobra_cloche,68,"0",3850780,220,"0","0",16,"0","0",4316
16143,cobra_hat,55,"0",4179646,19,"0","0",16,"0","0",4115
11823,cocoon_band,88,"0",4194303,"0","0","0",16,"0","0",4096
12447,coeurl_mask,69,"0",2360608,54,"0","0",16,"0","0",4150
11468,comm._tricorne,75,"0",65536,168,"0","0",16,"0","0",4264
11469,comm._tricorne_+1,75,"0",65536,168,"0","0",16,"0","0",4264
10666,comm._tricorne_+2,90,"0",65536,168,"0","0",16,"0","0",4264
27698,con._horn_+1,99,119,16384,92,"0","0",16,"0","0",4188
15156,conte_zucchetto,70,"0",8193,136,"0","0",16,"0","0",4232
27677,convokers_horn,99,109,16384,92,"0","0",16,"0","0",4188
23054,convokers_horn_+2,99,119,16384,92,"0","0",16,"0","0",4188
23389,convokers_horn_+3,99,119,16384,92,"0","0",16,"0","0",4188
12496,copper_hairpin,1,"0",4194303,"0","0","0",16,"0","0",4096
12526,copper_hairpin_+1,1,"0",4194303,"0","0","0",16,"0","0",4096
11467,cor._tricorne_+1,74,"0",65536,167,"0","0",16,"0","0",4263
12453,coral_cap,66,"0",2359585,56,"0","0",16,"0","0",4152
12508,coral_hairpin,60,"0",4194303,"0","0","0",16,"0","0",4096
12435,coral_visor,63,"0",2141649,26,"0","0",16,"0","0",4122
13859,coral_visor_+1,63,"0",2141649,26,"0","0",16,"0","0",4122
26729,corolla,1,"0",4194303,156,"0","0",16,"0","0",4252
13882,corsairs_hat,44,"0",4179646,18,"0","0",16,"0","0",4114
13883,corsairs_hat_+1,44,"0",4179646,18,"0","0",16,"0","0",4114
15266,corsairs_tricorne,60,"0",65536,167,"0","0",16,"0","0",4263
12457,cotton_hachimaki,18,"0",6146,17,"0","0",16,"0","0",4113
12498,cotton_headband,14,"0",4194303,"0","0","0",16,"0","0",4096
12465,cotton_headgear,23,"0",3662710,21,"0","0",16,"0","0",4117
16076,coven_hat,1,"0",4194303,181,"0","0",16,"0","0",4277
25652,crab_cap,1,"0",4194303,438,"0","0",16,"0","0",4534
25669,crab_cap_+1,1,"0",4194303,438,"0","0",16,"0","0",4534
12014,creed_armet,85,"0",64,288,"0","0",16,"0","0",4384
11170,creed_armet_+1,85,"0",64,288,"0","0",16,"0","0",4384
11070,creed_armet_+2,85,"0",64,288,"0","0",16,"0","0",4384
13908,crimson_mask,73,"0",2204880,62,"0","0",16,"0","0",4158
15242,crow_beret,50,"0",3662710,162,"0","0",16,"0","0",4258
12537,ctn._hachimaki_+1,18,"0",6146,17,"0","0",16,"0","0",4113
11825,cuauh._hdpce._+1,90,"0",2594082,97,"0","0",16,"0","0",4193
11809,cuauh._headpiece,90,"0",2594082,97,"0","0",16,"0","0",4193
12443,cuir_bandana,38,"0",2473969,1,"0","0",16,"0","0",4097
12481,cuir_bandana_+1,38,"0",2473969,1,"0","0",16,"0","0",4097
10384,cumulus_masque,1,"0",4194303,388,"0","0",16,"0","0",4484
10385,cumulus_masque_+1,1,"0",4194303,388,"0","0",16,"0","0",4484
16081,curates_hat,68,"0",3662710,143,"0","0",16,"0","0",4239
25648,curm._helmet,1,"0",4194303,421,"0","0",16,"0","0",4517
25630,dampening_tam,99,119,2462754,258,"0","0",16,"0","0",4354
16138,dancers_tiara,54,"0",262144,210,"0","0",16,"0","0",4306
16139,dancers_tiara,54,"0",262144,211,"0","0",16,"0","0",4307
11475,dancers_tiara_+1,74,"0",262144,210,"0","0",16,"0","0",4306
11476,dancers_tiara_+1,74,"0",262144,211,"0","0",16,"0","0",4307
16132,dandy_spectacles,30,"0",4194303,205,"0","0",16,"0","0",4301
12419,darksteel_armet,65,"0",192,22,"0","0",16,"0","0",4118
12452,darksteel_cap,65,"0",2472947,14,"0","0",16,"0","0",4110
13863,darksteel_cap_+1,65,"0",2472947,14,"0","0",16,"0","0",4110
16135,dartorgors_coif,65,"0",4194303,208,"0","0",16,"0","0",4304
15215,davhus_barbut,75,"0",4194303,147,"0","0",16,"0","0",4243
11801,deceit_mask,86,"0",2462754,16,"0","0",16,"0","0",4112
10430,decennial_crown,1,"0",4194303,331,"0","0",16,"0","0",4427
10432,decennial_crown_+1,1,"0",4194303,331,"0","0",16,"0","0",4427
10431,decennial_tiara,1,"0",4194303,332,"0","0",16,"0","0",4428
10433,decennial_tiara_+1,1,"0",4194303,332,"0","0",16,"0","0",4428
16087,deimoss_mask,35,"0",8385,62,"0","0",16,"0","0",4158
13922,demon_helm,73,"0",648,53,"0","0",16,"0","0",4149
13923,demon_helm_+1,73,"0",648,53,"0","0",16,"0","0",4149
16107,denali_bonnet,75,"0",2462754,196,"0","0",16,"0","0",4292
26792,despair_helm,99,119,2141649,389,"0","0",16,"0","0",4485
11811,destrier_beret,1,"0",4194303,112,"0","0",16,"0","0",4208
11486,diana_corona,64,"0",3662710,20,"0","0",16,"0","0",4116
13835,dino_helm,48,"0",2473969,7,"0","0",16,"0","0",4103
15249,dls._chapeau_+1,75,"0",16,73,"0","0",16,"0","0",4169
10654,dls._chapeau_+2,90,"0",16,73,"0","0",16,"0","0",4169
15183,dobson_bandana,39,"0",4194303,1,"0","0",16,"0","0",4097
13838,dodge_headband,26,"0",4194303,"0","0","0",16,"0","0",4096
10912,drachenhorn,99,"0",10689,126,"0","0",16,"0","0",4222
12519,drachen_armet,60,"0",8192,90,"0","0",16,"0","0",4186
13936,dragon_cap,73,"0",32,110,"0","0",16,"0","0",4206
13937,dragon_cap_+1,73,"0",32,110,"0","0",16,"0","0",4206
12436,dragon_mask,68,"0",8192,60,"0","0",16,"0","0",4156
13860,dragon_mask_+1,68,"0",8192,60,"0","0",16,"0","0",4156
15178,dream_hat,1,"0",4194303,140,"0","0",16,"0","0",4236
15179,dream_hat_+1,1,"0",4194303,140,"0","0",16,"0","0",4236
15238,drn._armet_+1,74,"0",8192,90,"0","0",16,"0","0",4186
12423,dst._armet_+1,65,"0",192,22,"0","0",16,"0","0",4118
15076,duelists_chapeau,75,"0",16,73,"0","0",16,"0","0",4169
12445,dusk_mask,72,"0",2473969,109,"0","0",16,"0","0",4205
13938,dusk_mask_+1,72,"0",2473969,109,"0","0",16,"0","0",4205
10434,dux_visor,99,"0",2141649,336,"0","0",16,"0","0",4432
10435,dux_visor_+1,99,"0",2141649,336,"0","0",16,"0","0",4432
16098,eas_tiara,25,"0",16900,129,"0","0",16,"0","0",4225
25553,ea_hat,99,119,1048600,101,"0","0",16,"0",3,4197
25554,ea_hat_+1,99,119,1048600,101,"0","0",16,"0",3,4197
26744,ebers_cap,99,109,4,284,"0","0",16,"0","0",4380
26745,ebers_cap_+1,99,119,4,284,"0","0",16,"0","0",4380
12117,ebon_armet,71,"0",8641,279,"0","0",16,"0","0",4375
12141,ebon_beret,71,"0",1622556,267,"0","0",16,"0","0",4363
12138,ebon_caubeen,71,"0",16388,264,"0","0",16,"0","0",4360
12108,ebon_celata,71,"0",129,270,"0","0",16,"0","0",4366
12114,ebon_galea,71,"0",64,276,"0","0",16,"0","0",4372
12135,ebon_hat,71,"0",1572872,261,"0","0",16,"0","0",4357
12129,ebon_headgear,71,"0",2363424,255,"0","0",16,"0","0",4351
12111,ebon_helm,71,"0",8448,273,"0","0",16,"0","0",4369
12120,ebon_mask,71,"0",2563106,246,"0","0",16,"0","0",4342
12132,ebon_tam,71,"0",33296,258,"0","0",16,"0","0",4354
12123,ebon_visor,71,"0",66560,249,"0","0",16,"0","0",4345
