itemId,name,level,ilevel,jobs,MId,shieldSize,scriptType,slot,rslot,su_level,model_id
27119,amalric_gages,99,119,1622040,322,"0","0",64,"0","0",12610
27120,amalric_gages_+1,99,119,1622040,322,"0","0",64,"0","0",12610
27073,amini_glove._+1,99,119,1024,292,"0","0",64,"0","0",12580
27072,amini_glovelettes,99,109,1024,292,"0","0",64,"0","0",12580
14933,amir_kolluks,72,"0",10433,174,"0","0",64,"0","0",12462
11886,ample_gloves,81,"0",2363683,50,"0","0",64,"0","0",12338
27965,anch._gloves_+1,99,119,2,66,"0","0",64,"0","0",12354
23175,anchor._gloves_+2,99,119,2,66,"0","0",64,"0","0",12354
23510,anchor._gloves_+3,99,119,2,66,"0","0",64,"0","0",12354
27944,anchorites_gloves,99,109,2,66,"0","0",64,"0","0",12354
14075,andvaranauts,70,"0",931241,"0","0","0",64,"0","0",12288
10314,aneirins_gloves,99,"0",3850780,323,"0","0",64,"0","0",12611
23746,angantyr_mittens,99,119,1720860,267,"0","0",64,"0","0",12555
14071,anglers_gloves,15,"0",4194303,102,"0","0",64,"0","0",12390
26992,ankusa_gloves,99,109,256,81,"0","0",64,"0","0",12369
26993,ankusa_gloves_+1,99,119,256,81,"0","0",64,"0","0",12369
23205,ankusa_gloves_+2,99,119,256,81,"0","0",64,"0","0",12369
23540,ankusa_gloves_+3,99,119,256,81,"0","0",64,"0","0",12369
10516,antias_mitts,97,"0",133122,252,"0","0",64,"0","0",12540
14974,anus_gages,15,"0",16900,176,"0","0",64,"0","0",12464
12057,aoidos_mnchtte.,87,"0",512,291,"0","0",64,"0","0",12579
27028,apogee_mitts,99,119,16384,107,"0","0",64,"0","0",12395
27029,apogee_mitts_+1,99,119,16384,107,"0","0",64,"0","0",12395
25985,ar._manopolas_+1,99,119,8257,136,"0","0",64,"0","0",12424
27090,arbatel_bracers,99,109,524288,306,"0","0",64,"0","0",12594
27091,arbatel_bracers_+1,99,119,524288,306,"0","0",64,"0","0",12594
26997,arc._bracers_+1,99,119,1024,85,"0","0",64,"0","0",12373
23207,arc._bracers_+2,99,119,1024,85,"0","0",64,"0","0",12373
23542,arc._bracers_+3,99,119,1024,85,"0","0",64,"0","0",12373
26996,arcadian_bracers,99,109,1024,85,"0","0",64,"0","0",12373
14868,arcane_cuffs,78,"0",3850780,149,"0","0",64,"0","0",12437
26982,arch._gloves,99,109,8,71,"0","0",64,"0","0",12359
26983,arch._gloves_+1,99,119,8,71,"0","0",64,"0","0",12359
23200,arch._gloves_+2,99,119,8,71,"0","0",64,"0","0",12359
23535,arch._gloves_+3,99,119,8,71,"0","0",64,"0","0",12359
10301,arciten_gauntlets,99,"0",66560,202,"0","0",64,"0","0",12490
14961,ares_gauntlets,75,"0",8385,182,"0","0",64,"0","0",12470
27928,ares_gauntlets_+1,99,"0",8385,182,"0","0",64,"0","0",12470
27024,argosy_mufflers,99,119,385,63,"0","0",64,"0","0",12351
27025,argosy_mufflers_+1,99,119,385,63,"0","0",64,"0","0",12351
15040,argute_bracers,71,"0",524288,215,"0","0",64,"0","0",12503
15041,argute_bracers_+1,75,"0",524288,215,"0","0",64,"0","0",12503
10709,argute_bracers_+2,90,"0",524288,215,"0","0",64,"0","0",12503
14023,arhats_tekko,63,"0",6146,59,"0","0",64,"0","0",12347
14028,arhats_tekko_+1,63,"0",6146,59,"0","0",64,"0","0",12347
13999,aristocrats_mitts,67,"0",4,57,"0","0",64,"0","0",12345
25984,arke_manopolas,99,119,8257,136,"0","0",64,"0",3,12424
14816,armada_mufflers,73,"0",385,63,"0","0",64,"0","0",12351
28017,artsieq_cuffs,99,119,1589788,364,"0","0",64,"0","0",12652
12796,asbestos_mitts,6,"0",4179646,3,"0","0",64,"0","0",12291
14983,askar_manopolas,75,"0",10689,195,"0","0",64,"0","0",12483
14914,asn._armlets_+1,75,"0",32,75,"0","0",64,"0","0",12363
10695,asn._armlets_+2,90,"0",32,75,"0","0",64,"0","0",12363
15107,assassins_armlets,75,"0",32,75,"0","0",64,"0","0",12363
27958,assim._bazu.,99,109,32768,165,"0","0",64,"0","0",12453
27979,assim._bazu._+1,99,119,32768,165,"0","0",64,"0","0",12453
23189,assim._bazu._+2,99,119,32768,165,"0","0",64,"0","0",12453
23524,assim._bazu._+3,99,119,32768,165,"0","0",64,"0","0",12453
27106,asteria_mitts,99,119,16384,10,"0","0",64,"0","0",12298
27107,asteria_mitts_+1,99,119,16384,10,"0","0",64,"0","0",12298
27938,ates_gauntlets,45,"0",8385,22,"0","0",64,"0","0",12310
10501,athoss_gloves,97,"0",2593826,326,"0","0",64,"0","0",12614
27947,atrophy_gloves,99,109,16,72,"0","0",64,"0","0",12360
27968,atrophy_gloves_+1,99,119,16,72,"0","0",64,"0","0",12360
23178,atrophy_gloves_+2,99,119,16,72,"0","0",64,"0","0",12360
23513,atrophy_gloves_+3,99,119,16,72,"0","0",64,"0","0",12360
14888,augurs_gloves,79,"0",1589788,223,"0","0",64,"0","0",12511
12746,aurore_gloves,78,"0",2594082,241,"0","0",64,"0","0",12529
27998,aurore_gloves_+1,90,"0",2594082,241,"0","0",64,"0","0",12529
15021,aurum_gauntlets,72,"0",8641,139,"0","0",64,"0","0",12427
10537,auspex_gages,99,"0",1622040,322,"0","0",64,"0","0",12610
14826,austere_cuffs,50,"0",16384,115,"0","0",64,"0","0",12403
10506,avant_gauntlets,96,"0",10689,29,"0","0",64,"0","0",12317
10507,avant_gauntlets_+1,96,"0",10689,29,"0","0",64,"0","0",12317
11919,avesta_bangles,88,"0",4179646,"0","0","0",64,"0","0",12288
25810,aya._manopolas,99,119,2130452,159,"0","0",64,"0","0",12447
25811,aya._manopolas_+1,99,119,2130452,159,"0","0",64,"0","0",12447
25833,aya._manopolas_+2,99,119,2130452,159,"0","0",64,"0","0",12447
10518,ayaos_gages,99,"0",1622044,160,"0","0",64,"0","0",12448
27092,azimuth_gloves,99,109,1048576,341,"0","0",64,"0","0",12629
27093,azimuth_gloves_+1,99,119,1048576,341,"0","0",64,"0","0",12629
25992,baayami_cuffs,99,119,16384,115,"0","0",64,"0",3,12403
25993,baayami_cuffs_+1,99,119,16384,115,"0","0",64,"0",3,12403
27016,bagua_mitaines,99,109,1048576,310,"0","0",64,"0","0",12598
27017,bagua_mitaines_+1,99,119,1048576,310,"0","0",64,"0","0",12598
23217,bagua_mitaines_+2,99,119,1048576,310,"0","0",64,"0","0",12598
23552,bagua_mitaines_+3,99,119,1048576,310,"0","0",64,"0","0",12598
12055,bale_gauntlets,87,"0",128,289,"0","0",64,"0","0",12577
11211,bale_gauntlets_+1,87,"0",128,289,"0","0",64,"0","0",12577
11111,bale_gauntlets_+2,87,"0",128,289,"0","0",64,"0","0",12577
14873,bandomusha_kote,73,"0",6146,9,"0","0",64,"0","0",12297
14943,barb._moufles,73,"0",2473969,164,"0","0",64,"0","0",12452
14889,barbarian_mittens,71,"0",2473969,5,"0","0",64,"0","0",12293
15111,bards_cuffs,73,"0",512,83,"0","0",64,"0","0",12371
14848,barone_manopolas,70,"0",8193,136,"0","0",64,"0","0",12424
14054,barons_cuffs,20,"0",4179646,149,"0","0",64,"0","0",12437
14039,bas._f._gauntlets,34,"0",2141649,26,"0","0",64,"0","0",12314
14031,bastokan_mittens,15,"0",2472947,15,"0","0",64,"0","0",12303
12724,battle_bracers,65,"0",3662710,24,"0","0",64,"0","0",12312
13997,battle_bracers_+1,65,"0",3662710,24,"0","0",64,"0","0",12312
12799,battle_gloves,14,"0",3662710,21,"0","0",64,"0","0",12309
15054,beacon_cuffs,59,"0",16384,19,"0","0",64,"0","0",12307
13700,beak_gloves,58,"0",2473969,6,"0","0",64,"0","0",12294
13960,beak_gloves_+1,58,"0",2473969,6,"0","0",64,"0","0",12294
14958,beast_bazubands,70,"0",256,172,"0","0",64,"0","0",12460
13969,beast_gloves,54,"0",256,80,"0","0",64,"0","0",12368
27081,beck._bracers_+1,99,119,16384,296,"0","0",64,"0","0",12584
27080,beckoners_bracers,99,109,16384,296,"0","0",64,"0","0",12584
12711,beetle_mittens,21,"0",2472947,16,"0","0",64,"0","0",12304
12789,beetle_mittens_+1,21,"0",2472947,16,"0","0",64,"0","0",12304
11887,bellicus_dastanas,87,"0",129,270,"0","0",64,"0","0",12558
11888,bestia_mufflers,87,"0",8448,273,"0","0",64,"0","0",12561
27146,bewegt_cuffs,99,119,512,242,"0","0",64,"0","0",12530
27034,bewit._handschuhs,99,"0",65,95,"0","0",64,"0","0",12383
27042,bewitch._fin._ga.,99,"0",2204880,62,"0","0",64,"0","0",12350
27032,bewitched_gloves,99,"0",2368481,100,"0","0",64,"0","0",12388
27038,bewitched_kote,99,"0",137218,106,"0","0",64,"0","0",12394
27040,bewitched_mitts,99,"0",16384,107,"0","0",64,"0","0",12395
27036,bewitched_mufflers,99,"0",385,63,"0","0",64,"0","0",12351
27054,bhikku_gloves,99,109,2,283,"0","0",64,"0","0",12571
27055,bhikku_gloves_+1,99,119,2,283,"0","0",64,"0","0",12571
26994,bihu_cuffs,99,109,512,83,"0","0",64,"0","0",12371
26995,bihu_cuffs_+1,99,119,512,83,"0","0",64,"0","0",12371
23206,bihu_cuffs_+2,99,119,512,83,"0","0",64,"0","0",12371
23541,bihu_cuffs_+3,99,119,512,83,"0","0",64,"0","0",12371
14850,bison_wristbands,71,"0",256,134,"0","0",64,"0","0",12422
14010,black_gadlings,71,"0",128,151,"0","0",64,"0","0",12439
12739,black_mitts,50,"0",3851870,11,"0","0",64,"0","0",12299
14875,blessed_mitts,70,"0",4,142,"0","0",64,"0","0",12430
14877,blessed_mitts_+1,70,"0",4,142,"0","0",64,"0","0",12430
14990,blizzard_gloves,48,"0",2473969,7,"0","0",64,"0","0",12295
15044,blksmith._cuffs,1,"0",4194303,115,"0","0",64,"0","0",12403
14059,blood_fng._gnt.,73,"0",2204880,62,"0","0",64,"0","0",12350
14979,bodbs_cuffs,25,"0",32792,149,"0","0",64,"0","0",12437
27052,boii_mufflers,99,109,1,282,"0","0",64,"0","0",12570
27053,boii_mufflers_+1,99,119,1,282,"0","0",64,"0","0",12570
28059,bokwus_gloves,99,110,1589788,351,"0","0",64,"0","0",12639
15048,bonewrk._cuffs,1,"0",4194303,115,"0","0",64,"0","0",12403
12710,bone_mittens,16,"0",2472947,16,"0","0",64,"0","0",12304
12788,bone_mittens_+1,16,"0",2472947,16,"0","0",64,"0","0",12304
28027,boor_bracelets,99,109,2472947,"0","0","0",64,"0","0",12288
12722,bracers,36,"0",3662710,23,"0","0",64,"0","0",12311
12779,bracers_+1,36,"0",3662710,23,"0","0",64,"0","0",12311
12689,brass_fng._gnt.,27,"0",2141649,28,"0","0",64,"0","0",12316
12771,brass_fng._gnt._+1,27,"0",2141649,28,"0","0",64,"0","0",12316
12705,brass_mittens,11,"0",2472947,15,"0","0",64,"0","0",12303
12770,brass_mittens_+1,11,"0",2472947,15,"0","0",64,"0","0",12303
14918,brd._cuffs_+1,75,"0",512,83,"0","0",64,"0","0",12371
10699,brd._cuffs_+2,90,"0",512,83,"0","0",64,"0","0",12371
15001,breeder_mufflers,70,"0",155904,58,"0","0",64,"0","0",12346
10503,brego_gloves,97,"0",2371507,120,"0","0",64,"0","0",12408
15057,brictas_cuffs,74,"0",1589788,115,"0","0",64,"0","0",12403
27952,brioso_cuffs,99,109,512,82,"0","0",64,"0","0",12370
27973,brioso_cuffs_+1,99,119,512,82,"0","0",64,"0","0",12370
23183,brioso_cuffs_+2,99,119,512,82,"0","0",64,"0","0",12370
23518,brioso_cuffs_+3,99,119,512,82,"0","0",64,"0","0",12370
12704,bronze_mittens,1,"0",2472947,15,"0","0",64,"0","0",12303
12695,bronze_mittens_+1,1,"0",2472947,15,"0","0",64,"0","0",12303
11905,brook_gages,87,"0",4194303,135,"0","0",64,"0","0",12423
11908,brute_gauntlets,89,"0",193,25,"0","0",64,"0","0",12313
14851,brv._wristbands,71,"0",256,134,"0","0",64,"0","0",12422
14898,bst._gloves_+1,74,"0",256,80,"0","0",64,"0","0",12368
28050,buremte_gloves,99,115,2473969,249,"0","0",64,"0","0",12537
14047,c.c._mitts_+1,43,"0",3851870,3,"0","0",64,"0","0",12291
14048,c.c._mitts_+2,43,"0",3851870,3,"0","0",64,"0","0",12291
26988,cab._gauntlets,99,109,64,77,"0","0",64,"0","0",12365
26989,cab._gauntlets_+1,99,119,64,77,"0","0",64,"0","0",12365
23203,cab._gauntlets_+2,99,119,64,77,"0","0",64,"0","0",12365
23538,cab._gauntlets_+3,99,119,64,77,"0","0",64,"0","0",12365
15000,caballero_gnt.,70,"0",193,139,"0","0",64,"0","0",12427
11118,call._bracers_+2,87,"0",16384,296,"0","0",64,"0","0",12584
12062,callers_bracers,87,"0",16384,296,"0","0",64,"0","0",12584
11218,callers_bracers_+1,87,"0",16384,296,"0","0",64,"0","0",12584
10512,calma_gauntlets,96,"0",8641,281,"0","0",64,"0","0",12569
13713,carapace_mittens,45,"0",2472947,14,"0","0",64,"0","0",12302
11917,carapacho_cuffs,87,"0",1589788,20,"0","0",64,"0","0",12308
14931,carbuncles_cuffs,75,"0",4194303,20,"0","0",64,"0","0",12308
14062,carbuncle_mitts,20,"0",16384,3,"0","0",64,"0","0",12291
27030,carmine_fin._ga.,99,119,2204880,62,"0","0",64,"0","0",12350
27031,carmine_fin._ga._+1,99,119,2204880,62,"0","0",64,"0","0",12350
15043,carpenters_cuffs,1,"0",4194303,115,"0","0",64,"0","0",12403
14830,carpenters_gloves,1,"0",4194303,117,"0","0",64,"0","0",12405
12680,chain_mittens,24,"0",6593,5,"0","0",64,"0","0",12293
12769,chain_mittens_+1,24,"0",6593,5,"0","0",64,"0","0",12293
13968,chaos_gauntlets,54,"0",128,78,"0","0",64,"0","0",12366
12066,charis_bangles,87,"0",262144,305,"0","0",64,"0","0",12593
11222,charis_bangles_+1,87,"0",262144,305,"0","0",64,"0","0",12593
11122,charis_bangles_+2,87,"0",262144,305,"0","0",64,"0","0",12593
27084,chasseurs_gants,99,109,65536,298,"0","0",64,"0","0",12586
27085,chasseurs_gants_+1,99,119,65536,298,"0","0",64,"0","0",12586
10318,chelona_gloves,99,"0",3850780,337,"0","0",64,"0","0",12625
27064,chev._gauntlets,99,109,64,288,"0","0",64,"0","0",12576
27065,chev._gauntlets_+1,99,119,64,288,"0","0",64,"0","0",12576
27142,chironic_gloves,99,119,524820,416,"0","0",64,"0","0",12704
14899,chl._cuffs_+1,74,"0",512,82,"0","0",64,"0","0",12370
10319,chl._gloves_+1,99,"0",3850780,337,"0","0",64,"0","0",12625
14072,chocobo_gloves,1,"0",4194303,103,"0","0",64,"0","0",12391
13970,choral_cuffs,60,"0",512,82,"0","0",64,"0","0",12370
14897,chs._gauntlets_+1,74,"0",128,78,"0","0",64,"0","0",12366
12065,cirque_guanti,87,"0",131072,299,"0","0",64,"0","0",12587
11221,cirque_guanti_+1,87,"0",131072,299,"0","0",64,"0","0",12587
11121,cirque_guanti_+2,87,"0",131072,299,"0","0",64,"0","0",12587
28051,cizin_mufflers,99,113,8385,274,"0","0",64,"0","0",12562
28018,cizin_mufflers_+1,99,119,8385,274,"0","0",64,"0","0",12562
15104,clerics_mitts,75,"0",4,69,"0","0",64,"0","0",12357
14911,clr._mitts_+1,75,"0",4,69,"0","0",64,"0","0",12357
10692,clr._mitts_+2,90,"0",4,69,"0","0",64,"0","0",12357
12743,cmb.cst._mitts,40,"0",3851870,3,"0","0",64,"0","0",12291
12797,coarse_gauntlets,9,"0",193,2,"0","0",64,"0","0",12290
15007,cobra_cuffs,55,"0",4179646,19,"0","0",64,"0","0",12307
15012,cobra_gloves,68,"0",3850780,219,"0","0",64,"0","0",12507
15011,cobra_mittens,68,"0",2589730,220,"0","0",64,"0","0",12508
12703,coeurl_gloves,69,"0",2360608,54,"0","0",64,"0","0",12342
15053,combat_mittens,30,"0",3662710,10,"0","0",64,"0","0",12298
15058,combat_mittens_+1,30,"0",3662710,10,"0","0",64,"0","0",12298
15029,comm._gants_+1,75,"0",65536,168,"0","0",64,"0","0",12456
10706,comm._gants_+2,90,"0",65536,168,"0","0",64,"0","0",12456
15028,commodore_gants,72,"0",65536,168,"0","0",64,"0","0",12456
27143,composers_mitts,99,119,14785,338,"0","0",64,"0","0",12626
27957,con._bracers,99,109,16384,92,"0","0",64,"0","0",12380
27978,con._bracers_+1,99,119,16384,92,"0","0",64,"0","0",12380
14866,concealing_cuffs,45,"0",1720844,20,"0","0",64,"0","0",12308
14849,conte_manopolas,70,"0",8193,136,"0","0",64,"0","0",12424
23188,convo._bracers_+2,99,119,16384,92,"0","0",64,"0","0",12380
23523,convo._bracers_+3,99,119,16384,92,"0","0",64,"0","0",12380
13987,coral_bangles,60,"0",4179646,"0","0","0",64,"0","0",12288
12691,coral_fng._gnt.,65,"0",2141649,26,"0","0",64,"0","0",12314
13990,coral_fng._gnt._+1,65,"0",2141649,26,"0","0",64,"0","0",12314
12709,coral_mittens,66,"0",2359585,56,"0","0",64,"0","0",12344
14929,corsairs_gants,54,"0",65536,167,"0","0",64,"0","0",12455
15027,corsairs_gants_+1,74,"0",65536,167,"0","0",64,"0","0",12455
12721,cotton_gloves,23,"0",3662710,21,"0","0",64,"0","0",12309
12713,cotton_tekko,18,"0",6146,17,"0","0",64,"0","0",12305
12777,cotton_tekko_+1,18,"0",6146,17,"0","0",64,"0","0",12305
28063,councilors_cuffs,1,"0",4194303,345,"0","0",64,"0","0",12633
27096,counts_cuffs,99,119,137218,345,"0","0",64,"0","0",12633
14008,cpc._gauntlets,61,"0",2371507,108,"0","0",64,"0","0",12396
14009,cpc._gauntlets_+1,61,"0",2371507,108,"0","0",64,"0","0",12396
12790,cpc._mittens_+1,45,"0",2472947,14,"0","0",64,"0","0",12302
11210,crd._gauntlets_+1,87,"0",64,288,"0","0",64,"0","0",12576
11110,crd._gauntlets_+2,87,"0",64,288,"0","0",64,"0","0",12576
12054,creed_gauntlets,87,"0",64,288,"0","0",64,"0","0",12576
14838,creek_f_mitts,62,"0",4194303,8,"0","0",64,"0","0",12296
14837,creek_m_mitts,62,"0",4194303,8,"0","0",64,"0","0",12296
14058,crimson_fng._gnt.,73,"0",2204880,62,"0","0",64,"0","0",12350
14907,crow_bracers,50,"0",3662710,162,"0","0",64,"0","0",12450
27044,crusher_gauntlets,99,119,10689,380,"0","0",64,"0","0",12668
12694,ctr._f._gauntlets,30,"0",2141649,26,"0","0",64,"0","0",12314
12728,cuffs,1,"0",4179646,20,"0","0",64,"0","0",12308
12744,cuffs_+1,1,"0",4179646,20,"0","0",64,"0","0",12308
12699,cuir_gloves,38,"0",2473969,1,"0","0",64,"0","0",12289
12787,cuir_gloves_+1,38,"0",2473969,1,"0","0",64,"0","0",12289
15050,culinarians_cuffs,1,"0",4194303,115,"0","0",64,"0","0",12403
12762,custom_f_gloves,27,"0",4194303,31,"0","0",64,"0","0",12319
12761,custom_m_gloves,27,"0",4194303,31,"0","0",64,"0","0",12319
15002,dancers_bangles,52,"0",262144,210,"0","0",64,"0","0",12498
15003,dancers_bangles,52,"0",262144,211,"0","0",64,"0","0",12499
15033,danzo_tekko,69,"0",6146,98,"0","0",64,"0","0",12386
12708,darksteel_mittens,63,"0",2472947,14,"0","0",64,"0","0",12302
12683,darksteel_mufflers,59,"0",6593,58,"0","0",64,"0","0",12346
14944,deadeye_gloves,60,"0",2473969,96,"0","0",64,"0","0",12384
14964,deimoss_gnt.,35,"0",8385,29,"0","0",64,"0","0",12317
25817,delegates_cuffs,1,"0",4194303,441,"0","0",64,"0","0",12729
14984,denali_wristbands,75,"0",2462754,196,"0","0",64,"0","0",12484
11910,derobade_mittens,86,"0",2589730,14,"0","0",64,"0","0",12302
27098,despair_fin._gaunt.,99,119,2141649,389,"0","0",64,"0","0",12677
14024,devotees_mitts,27,"0",3851870,3,"0","0",64,"0","0",12291
12795,dino_gloves,48,"0",2473969,7,"0","0",64,"0","0",12295
14913,dls._gloves_+1,75,"0",16,73,"0","0",64,"0","0",12361
10694,dls._gloves_+2,90,"0",16,73,"0","0",64,"0","0",12361
15035,dnc._bangles_+1,74,"0",262144,210,"0","0",64,"0","0",12498
15036,dnc._bangles_+1,74,"0",262144,211,"0","0",64,"0","0",12499
13974,drachen_fng._gnt.,56,"0",8192,90,"0","0",64,"0","0",12378
13991,dragon_f._gnt._+1,68,"0",8192,60,"0","0",64,"0","0",12348
12692,dragon_fng._gnt.,68,"0",8192,60,"0","0",64,"0","0",12348
14951,dragon_kote,68,"0",2141649,60,"0","0",64,"0","0",12348
14823,dragon_mittens,73,"0",32,110,"0","0",64,"0","0",12398
14824,dragon_mittens_+1,73,"0",32,110,"0","0",64,"0","0",12398
10382,dream_mittens,1,"0",4194303,122,"0","0",64,"0","0",12410
10383,dream_mittens_+1,1,"0",4194303,122,"0","0",64,"0","0",12410
14903,drn._fng._gnt._+1,74,"0",8192,90,"0","0",64,"0","0",12378
12675,dst._gauntlets,67,"0",192,22,"0","0",64,"0","0",12310
13989,dst._gauntlets_+1,67,"0",192,22,"0","0",64,"0","0",12310
13994,dst._mittens_+1,63,"0",2472947,14,"0","0",64,"0","0",12302
13976,dst._mufflers_+1,59,"0",6593,58,"0","0",64,"0","0",12346
15106,duelists_gloves,72,"0",16,73,"0","0",64,"0","0",12361
14840,dune_bracers,62,"0",4194303,8,"0","0",64,"0","0",12296
12701,dusk_gloves,72,"0",2473969,109,"0","0",64,"0","0",12397
14825,dusk_gloves_+1,72,"0",2473969,109,"0","0",64,"0","0",12397
10316,dux_fng._gnt.,99,"0",2141649,336,"0","0",64,"0","0",12624
10317,dux_fng._gnt._+1,99,"0",2141649,336,"0","0",64,"0","0",12624
14025,dvt._mitts_+1,27,"0",3851870,3,"0","0",64,"0","0",12291
28034,dynasty_mitts,99,119,4,14,"0","0",64,"0","0",12302
14975,eas_dastanas,25,"0",16900,175,"0","0",64,"0","0",12463
25980,ea_cuffs,99,119,1048600,101,"0","0",64,"0",3,12389
25981,ea_cuffs_+1,99,119,1048600,101,"0","0",64,"0",3,12389
27056,ebers_mitts,99,109,4,284,"0","0",64,"0","0",12572
27057,ebers_mitts_+1,99,119,4,284,"0","0",64,"0","0",12572
12195,ebon_bracers,71,"0",66560,249,"0","0",64,"0","0",12537
12207,ebon_cuffs,71,"0",1572872,261,"0","0",64,"0","0",12549
12180,ebon_dastanas,71,"0",129,270,"0","0",64,"0","0",12558
12210,ebon_gages,71,"0",16388,264,"0","0",64,"0","0",12552
12204,ebon_gants,71,"0",33296,258,"0","0",64,"0","0",12546
12189,ebon_gauntlets,71,"0",8641,279,"0","0",64,"0","0",12567
12192,ebon_gloves,71,"0",2563106,246,"0","0",64,"0","0",12534
12213,ebon_mitts,71,"0",1622556,267,"0","0",64,"0","0",12555
12186,ebon_moufles,71,"0",64,276,"0","0",64,"0","0",12564
12183,ebon_mufflers,71,"0",8448,273,"0","0",64,"0","0",12561
12201,ebon_wristbands,71,"0",2363424,255,"0","0",64,"0","0",12543
12197,ebur_bracers,71,"0",66560,251,"0","0",64,"0","0",12539
12209,ebur_cuffs,71,"0",1572872,263,"0","0",64,"0","0",12551
12182,ebur_dastanas,71,"0",129,272,"0","0",64,"0","0",12560
12212,ebur_gages,71,"0",16388,266,"0","0",64,"0","0",12554
12206,ebur_gants,71,"0",33296,260,"0","0",64,"0","0",12548
12191,ebur_gauntlets,71,"0",8641,281,"0","0",64,"0","0",12569
12194,ebur_gloves,71,"0",2563106,248,"0","0",64,"0","0",12536
12215,ebur_mitts,71,"0",1622556,269,"0","0",64,"0","0",12557
12188,ebur_moufles,71,"0",64,278,"0","0",64,"0","0",12566
12185,ebur_mufflers,71,"0",8448,275,"0","0",64,"0","0",12563
12203,ebur_wristbands,71,"0",2363424,257,"0","0",64,"0","0",12545
14860,eisenhentzes,29,"0",65,138,"0","0",64,"0","0",12426
12767,elders_bracers,27,"0",4194303,31,"0","0",64,"0","0",12319
12759,elvaan_gauntlets,1,"0",4194303,8,"0","0",64,"0","0",12296
12755,elvaan_gloves,1,"0",4194303,8,"0","0",64,"0","0",12296
27114,emi._gauntlets_+1,99,119,8641,323,"0","0",64,"0","0",12611
27113,emicho_gauntlets,99,119,8641,323,"0","0",64,"0","0",12611
12727,engineers_gloves,45,"0",3662710,21,"0","0",64,"0","0",12309
10320,enif_manopolas,99,"0",41184,159,"0","0",64,"0","0",12447
14020,enkeladoss_brc.,50,"0",2472947,"0","0","0",64,"0","0",12288
15023,enkidus_mittens,72,"0",2595874,56,"0","0",64,"0","0",12344
14976,enlils_kolluks,35,"0",16900,174,"0","0",64,"0","0",12462
14962,enyos_gauntlets,15,"0",8385,2,"0","0",64,"0","0",12290
11884,eradico_mitts,84,"0",1065500,130,"0","0",64,"0","0",12418
